FID,province,x,y
80850,新疆,93.95,41.15
80851,新疆,94.05,41.15
80852,甘肃,94.15,41.15
80853,甘肃,94.25,41.15
80854,甘肃,94.35,41.15
80855,甘肃,94.45,41.15
80856,甘肃,94.55,41.15
80857,甘肃,94.65,41.15
80858,甘肃,94.75,41.15
80859,甘肃,94.85,41.15
80860,甘肃,94.95,41.15
80861,甘肃,95.05,41.15
80862,甘肃,95.15,41.15
80863,甘肃,95.25,41.15
80864,甘肃,95.35,41.15
80865,甘肃,95.45,41.15
80866,甘肃,95.55,41.15
80867,甘肃,95.65,41.15
80868,甘肃,95.75,41.15
80869,甘肃,95.85,41.15
80870,甘肃,95.95,41.15
80871,甘肃,96.05,41.15
80872,甘肃,96.15,41.15
80873,甘肃,96.25,41.15
80874,甘肃,96.35,41.15
80875,甘肃,96.45,41.15
80876,甘肃,96.55,41.15
80877,甘肃,96.65,41.15
80878,甘肃,96.75,41.15
80879,甘肃,96.85,41.15
80880,甘肃,96.95,41.15
80881,甘肃,97.05,41.15
80882,甘肃,97.15,41.15
80883,甘肃,97.25,41.15
80884,甘肃,97.35,41.15
80885,甘肃,97.45,41.15
80886,甘肃,97.55,41.15
80887,甘肃,97.65,41.15
80888,甘肃,97.75,41.15
80889,甘肃,97.85,41.15
80890,内蒙古,97.95,41.15
80891,内蒙古,98.05,41.15
80892,内蒙古,98.15,41.15
80893,内蒙古,98.25,41.15
80894,内蒙古,98.35,41.15
80895,内蒙古,98.45,41.15
80896,内蒙古,98.55,41.15
80897,内蒙古,98.65,41.15
80898,内蒙古,98.75,41.15
80899,内蒙古,98.85,41.15
80900,内蒙古,98.95,41.15
80901,内蒙古,99.05,41.15
80902,内蒙古,99.15,41.15
80903,内蒙古,99.25,41.15
80904,内蒙古,99.35,41.15
80905,内蒙古,99.45,41.15
80906,内蒙古,99.55,41.15
80907,内蒙古,99.65,41.15
80908,内蒙古,99.75,41.15
80909,内蒙古,99.85,41.15
80910,内蒙古,99.95,41.15
80911,内蒙古,100.05,41.15
80912,内蒙古,100.15,41.15
80913,内蒙古,100.25,41.15
80914,内蒙古,100.35,41.15
80915,内蒙古,100.45,41.15
80916,内蒙古,100.55,41.15
80917,内蒙古,100.65,41.15
80918,内蒙古,100.75,41.15
80919,内蒙古,100.85,41.15
80920,内蒙古,100.95,41.15
80921,内蒙古,101.05,41.15
80922,内蒙古,101.15,41.15
80923,内蒙古,101.25,41.15
80924,内蒙古,101.35,41.15
80925,内蒙古,101.45,41.15
80926,内蒙古,101.55,41.15
80927,内蒙古,101.65,41.15
80928,内蒙古,101.75,41.15
80929,内蒙古,101.85,41.15
80930,内蒙古,101.95,41.15
80931,内蒙古,102.05,41.15
80932,内蒙古,102.15,41.15
80933,内蒙古,102.25,41.15
80934,内蒙古,102.35,41.15
80935,内蒙古,102.45,41.15
80936,内蒙古,102.55,41.15
80937,内蒙古,102.65,41.15
80938,内蒙古,102.75,41.15
80939,内蒙古,102.85,41.15
80940,内蒙古,102.95,41.15
80941,内蒙古,103.05,41.15
80942,内蒙古,103.15,41.15
80943,内蒙古,103.25,41.15
80944,内蒙古,103.35,41.15
80945,内蒙古,103.45,41.15
80946,内蒙古,103.55,41.15
80947,内蒙古,103.65,41.15
80948,内蒙古,103.75,41.15
80949,内蒙古,103.85,41.15
80950,内蒙古,103.95,41.15
80951,内蒙古,104.05,41.15
80952,内蒙古,104.15,41.15
80953,内蒙古,104.25,41.15
80954,内蒙古,104.35,41.15
80955,内蒙古,104.45,41.15
80956,内蒙古,104.55,41.15
80957,内蒙古,104.65,41.15
80958,内蒙古,104.75,41.15
80959,内蒙古,104.85,41.15
80960,内蒙古,104.95,41.15
80961,内蒙古,105.05000000000001,41.15
80962,内蒙古,105.15,41.15
80963,内蒙古,105.25,41.15
80964,内蒙古,105.35,41.15
80965,内蒙古,105.45,41.15
80966,内蒙古,105.55000000000001,41.15
80967,内蒙古,105.65,41.15
80968,内蒙古,105.75,41.15
80969,内蒙古,105.85,41.15
80970,内蒙古,105.95,41.15
80971,内蒙古,106.05000000000001,41.15
80972,内蒙古,106.15,41.15
80973,内蒙古,106.25,41.15
80974,内蒙古,106.35,41.15
80975,内蒙古,106.45,41.15
80976,内蒙古,106.55000000000001,41.15
80977,内蒙古,106.65,41.15
80978,内蒙古,106.75,41.15
80979,内蒙古,106.85,41.15
80980,内蒙古,106.95,41.15
80981,内蒙古,107.05000000000001,41.15
80982,内蒙古,107.15,41.15
80983,内蒙古,107.25,41.15
80984,内蒙古,107.35,41.15
80985,内蒙古,107.45,41.15
80986,内蒙古,107.55000000000001,41.15
80987,内蒙古,107.65,41.15
80988,内蒙古,107.75,41.15
80989,内蒙古,107.85,41.15
80990,内蒙古,107.95,41.15
80991,内蒙古,108.05000000000001,41.15
80992,内蒙古,108.15,41.15
80993,内蒙古,108.25,41.15
80994,内蒙古,108.35,41.15
80995,内蒙古,108.45,41.15
80996,内蒙古,108.55000000000001,41.15
80997,内蒙古,108.65,41.15
80998,内蒙古,108.75,41.15
80999,内蒙古,108.85,41.15
81000,内蒙古,108.95,41.15
81001,内蒙古,109.05000000000001,41.15
81002,内蒙古,109.15,41.15
81003,内蒙古,109.25,41.15
81004,内蒙古,109.35,41.15
81005,内蒙古,109.45,41.15
81006,内蒙古,109.55000000000001,41.15
81007,内蒙古,109.65,41.15
81008,内蒙古,109.75,41.15
81009,内蒙古,109.85,41.15
81010,内蒙古,109.95,41.15
81011,内蒙古,110.05000000000001,41.15
81012,内蒙古,110.15,41.15
81013,内蒙古,110.25,41.15
81014,内蒙古,110.35,41.15
81015,内蒙古,110.45,41.15
81016,内蒙古,110.55000000000001,41.15
81017,内蒙古,110.65,41.15
81018,内蒙古,110.75,41.15
81019,内蒙古,110.85,41.15
81020,内蒙古,110.95,41.15
81021,内蒙古,111.05000000000001,41.15
81022,内蒙古,111.15,41.15
81023,内蒙古,111.25,41.15
81024,内蒙古,111.35,41.15
81025,内蒙古,111.45,41.15
81026,内蒙古,111.55000000000001,41.15
81027,内蒙古,111.65,41.15
81028,内蒙古,111.75,41.15
81029,内蒙古,111.85,41.15
81030,内蒙古,111.95,41.15
81031,内蒙古,112.05000000000001,41.15
81032,内蒙古,112.15,41.15
81033,内蒙古,112.25,41.15
81034,内蒙古,112.35,41.15
81035,内蒙古,112.45,41.15
81036,内蒙古,112.55000000000001,41.15
81037,内蒙古,112.65,41.15
81038,内蒙古,112.75,41.15
81039,内蒙古,112.85,41.15
81040,内蒙古,112.95,41.15
81041,内蒙古,113.05000000000001,41.15
81042,内蒙古,113.15,41.15
81043,内蒙古,113.25,41.15
81044,内蒙古,113.35,41.15
81045,内蒙古,113.45,41.15
81046,内蒙古,113.55000000000001,41.15
81047,内蒙古,113.65,41.15
81048,内蒙古,113.75,41.15
81049,内蒙古,113.85,41.15
81050,河北,113.95,41.15
81051,河北,114.05000000000001,41.15
81052,河北,114.15,41.15
81053,河北,114.25,41.15
81054,河北,114.35,41.15
81055,河北,114.45,41.15
81056,河北,114.55000000000001,41.15
81057,河北,114.65,41.15
81058,河北,114.75,41.15
81059,河北,114.85,41.15
81060,河北,114.95,41.15
81061,河北,115.05000000000001,41.15
81062,河北,115.15,41.15
81063,河北,115.25,41.15
81064,河北,115.35,41.15
81065,河北,115.45,41.15
81066,河北,115.55000000000001,41.15
81067,河北,115.65,41.15
81068,河北,115.75,41.15
81069,河北,115.85,41.15
81070,河北,115.95,41.15
81071,河北,116.05000000000001,41.15
81072,河北,116.15,41.15
81073,河北,116.25,41.15
81074,河北,116.35,41.15
81075,河北,116.45,41.15
81076,河北,116.55000000000001,41.15
81077,河北,116.65,41.15
81078,河北,116.75,41.15
81079,河北,116.85,41.15
81080,河北,116.95,41.15
81081,河北,117.05000000000001,41.15
81082,河北,117.15,41.15
81083,河北,117.25,41.15
81084,河北,117.35,41.15
81085,河北,117.45,41.15
81086,河北,117.55000000000001,41.15
81087,河北,117.65,41.15
81088,河北,117.75,41.15
81089,河北,117.85,41.15
81090,河北,117.95,41.15
81091,河北,118.05000000000001,41.15
81092,河北,118.15,41.15
81093,河北,118.25,41.15
81094,河北,118.35,41.15
81095,河北,118.45,41.15
81096,河北,118.55000000000001,41.15
81097,河北,118.65,41.15
81098,河北,118.75,41.15
81099,河北,118.85,41.15
81100,河北,118.95,41.15
81101,河北,119.05000000000001,41.15
81102,辽宁,119.15,41.15
81103,辽宁,119.25,41.15
81104,辽宁,119.35,41.15
81105,辽宁,119.45,41.15
81106,辽宁,119.55000000000001,41.15
81107,辽宁,119.65,41.15
81108,辽宁,119.75,41.15
81109,辽宁,119.85,41.15
81110,辽宁,119.95,41.15
81111,辽宁,120.05000000000001,41.15
81112,辽宁,120.15,41.15
81113,辽宁,120.25,41.15
81114,辽宁,120.35,41.15
81115,辽宁,120.45,41.15
81116,辽宁,120.55000000000001,41.15
81117,辽宁,120.65,41.15
81118,辽宁,120.75,41.15
81119,辽宁,120.85,41.15
81120,辽宁,120.95,41.15
81121,辽宁,121.05000000000001,41.15
81122,辽宁,121.15,41.15
81123,辽宁,121.25,41.15
81124,辽宁,121.35,41.15
81125,辽宁,121.45,41.15
81126,辽宁,121.55000000000001,41.15
81127,辽宁,121.65,41.15
81128,辽宁,121.75,41.15
81129,辽宁,121.85,41.15
81130,辽宁,121.95,41.15
81131,辽宁,122.05000000000001,41.15
81132,辽宁,122.15,41.15
81133,辽宁,122.25,41.15
81134,辽宁,122.35,41.15
81135,辽宁,122.45,41.15
81136,辽宁,122.55000000000001,41.15
81137,辽宁,122.65,41.15
81138,辽宁,122.75,41.15
81139,辽宁,122.85,41.15
81140,辽宁,122.95,41.15
81141,辽宁,123.05000000000001,41.15
81142,辽宁,123.15,41.15
81143,辽宁,123.25,41.15
81144,辽宁,123.35,41.15
81145,辽宁,123.45,41.15
81146,辽宁,123.55000000000001,41.15
81147,辽宁,123.65,41.15
81148,辽宁,123.75,41.15
81149,辽宁,123.85,41.15
81150,辽宁,123.95,41.15
81151,辽宁,124.05000000000001,41.15
81152,辽宁,124.15,41.15
81153,辽宁,124.25,41.15
81154,辽宁,124.35,41.15
81155,辽宁,124.45,41.15
81156,辽宁,124.55000000000001,41.15
81157,辽宁,124.65,41.15
81158,辽宁,124.75,41.15
81159,辽宁,124.85,41.15
81160,辽宁,124.95,41.15
81161,辽宁,125.05000000000001,41.15
81162,辽宁,125.15,41.15
81163,辽宁,125.25,41.15
81164,辽宁,125.35,41.15
81165,辽宁,125.45,41.15
81166,辽宁,125.55000000000001,41.15
81167,辽宁,125.65,41.15
81168,吉林,125.75,41.15
81169,吉林,125.85,41.15
81170,吉林,125.95,41.15
81171,吉林,126.05000000000001,41.15
81172,吉林,126.15,41.15
81173,吉林,126.25,41.15
81174,吉林,126.35,41.15
81309,新疆,76.85,41.05
81310,新疆,76.95,41.05
81311,新疆,77.05,41.05
81312,新疆,77.15,41.05
81313,新疆,77.25,41.05
81314,新疆,77.35,41.05
81315,新疆,77.45,41.05
81316,新疆,77.55,41.05
81317,新疆,77.65,41.05
81318,新疆,77.75,41.05
81319,新疆,77.85,41.05
81320,新疆,77.95,41.05
81321,新疆,78.05,41.05
81322,新疆,78.15,41.05
81323,新疆,78.25,41.05
81324,新疆,78.35,41.05
81325,新疆,78.45,41.05
81326,新疆,78.55,41.05
81327,新疆,78.65,41.05
81328,新疆,78.75,41.05
81329,新疆,78.85,41.05
81330,新疆,78.95,41.05
81331,新疆,79.05,41.05
81332,新疆,79.15,41.05
81333,新疆,79.25,41.05
81334,新疆,79.35,41.05
81335,新疆,79.45,41.05
81336,新疆,79.55,41.05
81337,新疆,79.65,41.05
81338,新疆,79.75,41.05
81339,新疆,79.85,41.05
81340,新疆,79.95,41.05
81341,新疆,80.05,41.05
81342,新疆,80.15,41.05
81343,新疆,80.25,41.05
81344,新疆,80.35,41.05
81345,新疆,80.45,41.05
81346,新疆,80.55,41.05
81347,新疆,80.65,41.05
81348,新疆,80.75,41.05
81349,新疆,80.85,41.05
81350,新疆,80.95,41.05
81351,新疆,81.05,41.05
81352,新疆,81.15,41.05
81353,新疆,81.25,41.05
81354,新疆,81.35,41.05
81355,新疆,81.45,41.05
81356,新疆,81.55,41.05
81357,新疆,81.65,41.05
81358,新疆,81.75,41.05
81359,新疆,81.85,41.05
81360,新疆,81.95,41.05
81361,新疆,82.05,41.05
81362,新疆,82.15,41.05
81363,新疆,82.25,41.05
81364,新疆,82.35,41.05
81365,新疆,82.45,41.05
81366,新疆,82.55,41.05
81367,新疆,82.65,41.05
81368,新疆,82.75,41.05
81369,新疆,82.85,41.05
81370,新疆,82.95,41.05
81371,新疆,83.05,41.05
81372,新疆,83.15,41.05
81373,新疆,83.25,41.05
81374,新疆,83.35,41.05
81375,新疆,83.45,41.05
81376,新疆,83.55,41.05
81377,新疆,83.65,41.05
81378,新疆,83.75,41.05
81379,新疆,83.85,41.05
81380,新疆,83.95,41.05
81381,新疆,84.05,41.05
81382,新疆,84.15,41.05
81383,新疆,84.25,41.05
81384,新疆,84.35,41.05
81385,新疆,84.45,41.05
81386,新疆,84.55,41.05
81387,新疆,84.65,41.05
81388,新疆,84.75,41.05
81389,新疆,84.85,41.05
81390,新疆,84.95,41.05
81391,新疆,85.05,41.05
81392,新疆,85.15,41.05
81393,新疆,85.25,41.05
81394,新疆,85.35,41.05
81395,新疆,85.45,41.05
81396,新疆,85.55,41.05
81397,新疆,85.65,41.05
81398,新疆,85.75,41.05
81399,新疆,85.85,41.05
81400,新疆,85.95,41.05
81401,新疆,86.05,41.05
81402,新疆,86.15,41.05
81403,新疆,86.25,41.05
81404,新疆,86.35,41.05
81405,新疆,86.45,41.05
81406,新疆,86.55,41.05
81407,新疆,86.65,41.05
81408,新疆,86.75,41.05
81409,新疆,86.85,41.05
81410,新疆,86.95,41.05
81411,新疆,87.05,41.05
81412,新疆,87.15,41.05
81413,新疆,87.25,41.05
81414,新疆,87.35,41.05
81415,新疆,87.45,41.05
81416,新疆,87.55,41.05
81417,新疆,87.65,41.05
81418,新疆,87.75,41.05
81419,新疆,87.85,41.05
81420,新疆,87.95,41.05
81421,新疆,88.05,41.05
81422,新疆,88.15,41.05
81423,新疆,88.25,41.05
81424,新疆,88.35,41.05
81425,新疆,88.45,41.05
81426,新疆,88.55,41.05
81427,新疆,88.65,41.05
81428,新疆,88.75,41.05
81429,新疆,88.85,41.05
81430,新疆,88.95,41.05
81431,新疆,89.05,41.05
81432,新疆,89.15,41.05
81433,新疆,89.25,41.05
81434,新疆,89.35,41.05
81435,新疆,89.45,41.05
81436,新疆,89.55,41.05
81437,新疆,89.65,41.05
81438,新疆,89.75,41.05
81439,新疆,89.85,41.05
81440,新疆,89.95,41.05
81441,新疆,90.05,41.05
81442,新疆,90.15,41.05
81443,新疆,90.25,41.05
81444,新疆,90.35,41.05
81445,新疆,90.45,41.05
81446,新疆,90.55,41.05
81447,新疆,90.65,41.05
81448,新疆,90.75,41.05
81449,新疆,90.85,41.05
81450,新疆,90.95,41.05
81451,新疆,91.05,41.05
81452,新疆,91.15,41.05
81453,新疆,91.25,41.05
81454,新疆,91.35,41.05
81455,新疆,91.45,41.05
81456,新疆,91.55,41.05
81457,新疆,91.65,41.05
81458,新疆,91.75,41.05
81459,新疆,91.85,41.05
81460,新疆,91.95,41.05
81461,新疆,92.05,41.05
81462,新疆,92.15,41.05
81463,新疆,92.25,41.05
81464,新疆,92.35,41.05
81465,新疆,92.45,41.05
81466,新疆,92.55,41.05
81467,新疆,92.65,41.05
81468,新疆,92.75,41.05
81469,新疆,92.85,41.05
81470,新疆,92.95,41.05
81471,新疆,93.05,41.05
81472,新疆,93.15,41.05
81473,新疆,93.25,41.05
81474,新疆,93.35,41.05
81475,新疆,93.45,41.05
81476,新疆,93.55,41.05
81477,新疆,93.65,41.05
81478,新疆,93.75,41.05
81479,新疆,93.85,41.05
81480,新疆,93.95,41.05
81481,甘肃,94.05,41.05
81482,甘肃,94.15,41.05
81483,甘肃,94.25,41.05
81484,甘肃,94.35,41.05
81485,甘肃,94.45,41.05
81486,甘肃,94.55,41.05
81487,甘肃,94.65,41.05
81488,甘肃,94.75,41.05
81489,甘肃,94.85,41.05
81490,甘肃,94.95,41.05
81491,甘肃,95.05,41.05
81492,甘肃,95.15,41.05
81493,甘肃,95.25,41.05
81494,甘肃,95.35,41.05
81495,甘肃,95.45,41.05
81496,甘肃,95.55,41.05
81497,甘肃,95.65,41.05
81498,甘肃,95.75,41.05
81499,甘肃,95.85,41.05
81500,甘肃,95.95,41.05
81501,甘肃,96.05,41.05
81502,甘肃,96.15,41.05
81503,甘肃,96.25,41.05
81504,甘肃,96.35,41.05
81505,甘肃,96.45,41.05
81506,甘肃,96.55,41.05
81507,甘肃,96.65,41.05
81508,甘肃,96.75,41.05
81509,甘肃,96.85,41.05
81510,甘肃,96.95,41.05
81511,甘肃,97.05,41.05
81512,甘肃,97.15,41.05
81513,甘肃,97.25,41.05
81514,甘肃,97.35,41.05
81515,甘肃,97.45,41.05
81516,甘肃,97.55,41.05
81517,甘肃,97.65,41.05
81518,甘肃,97.75,41.05
81519,甘肃,97.85,41.05
81520,甘肃,97.95,41.05
81521,甘肃,98.05,41.05
81522,内蒙古,98.15,41.05
81523,内蒙古,98.25,41.05
81524,内蒙古,98.35,41.05
81525,内蒙古,98.45,41.05
81526,内蒙古,98.55,41.05
81527,内蒙古,98.65,41.05
81528,内蒙古,98.75,41.05
81529,内蒙古,98.85,41.05
81530,内蒙古,98.95,41.05
81531,内蒙古,99.05,41.05
81532,内蒙古,99.15,41.05
81533,内蒙古,99.25,41.05
81534,内蒙古,99.35,41.05
81535,内蒙古,99.45,41.05
81536,内蒙古,99.55,41.05
81537,内蒙古,99.65,41.05
81538,内蒙古,99.75,41.05
81539,内蒙古,99.85,41.05
81540,内蒙古,99.95,41.05
81541,内蒙古,100.05,41.05
81542,内蒙古,100.15,41.05
81543,内蒙古,100.25,41.05
81544,内蒙古,100.35,41.05
81545,内蒙古,100.45,41.05
81546,内蒙古,100.55,41.05
81547,内蒙古,100.65,41.05
81548,内蒙古,100.75,41.05
81549,内蒙古,100.85,41.05
81550,内蒙古,100.95,41.05
81551,内蒙古,101.05,41.05
81552,内蒙古,101.15,41.05
81553,内蒙古,101.25,41.05
81554,内蒙古,101.35,41.05
81555,内蒙古,101.45,41.05
81556,内蒙古,101.55,41.05
81557,内蒙古,101.65,41.05
81558,内蒙古,101.75,41.05
81559,内蒙古,101.85,41.05
81560,内蒙古,101.95,41.05
81561,内蒙古,102.05,41.05
81562,内蒙古,102.15,41.05
81563,内蒙古,102.25,41.05
81564,内蒙古,102.35,41.05
81565,内蒙古,102.45,41.05
81566,内蒙古,102.55,41.05
81567,内蒙古,102.65,41.05
81568,内蒙古,102.75,41.05
81569,内蒙古,102.85,41.05
81570,内蒙古,102.95,41.05
81571,内蒙古,103.05,41.05
81572,内蒙古,103.15,41.05
81573,内蒙古,103.25,41.05
81574,内蒙古,103.35,41.05
81575,内蒙古,103.45,41.05
81576,内蒙古,103.55,41.05
81577,内蒙古,103.65,41.05
81578,内蒙古,103.75,41.05
81579,内蒙古,103.85,41.05
81580,内蒙古,103.95,41.05
81581,内蒙古,104.05,41.05
81582,内蒙古,104.15,41.05
81583,内蒙古,104.25,41.05
81584,内蒙古,104.35,41.05
81585,内蒙古,104.45,41.05
81586,内蒙古,104.55,41.05
81587,内蒙古,104.65,41.05
81588,内蒙古,104.75,41.05
81589,内蒙古,104.85,41.05
81590,内蒙古,104.95,41.05
81591,内蒙古,105.05000000000001,41.05
81592,内蒙古,105.15,41.05
81593,内蒙古,105.25,41.05
81594,内蒙古,105.35,41.05
81595,内蒙古,105.45,41.05
81596,内蒙古,105.55000000000001,41.05
81597,内蒙古,105.65,41.05
81598,内蒙古,105.75,41.05
81599,内蒙古,105.85,41.05
81600,内蒙古,105.95,41.05
81601,内蒙古,106.05000000000001,41.05
81602,内蒙古,106.15,41.05
81603,内蒙古,106.25,41.05
81604,内蒙古,106.35,41.05
81605,内蒙古,106.45,41.05
81606,内蒙古,106.55000000000001,41.05
81607,内蒙古,106.65,41.05
81608,内蒙古,106.75,41.05
81609,内蒙古,106.85,41.05
81610,内蒙古,106.95,41.05
81611,内蒙古,107.05000000000001,41.05
81612,内蒙古,107.15,41.05
81613,内蒙古,107.25,41.05
81614,内蒙古,107.35,41.05
81615,内蒙古,107.45,41.05
81616,内蒙古,107.55000000000001,41.05
81617,内蒙古,107.65,41.05
81618,内蒙古,107.75,41.05
81619,内蒙古,107.85,41.05
81620,内蒙古,107.95,41.05
81621,内蒙古,108.05000000000001,41.05
81622,内蒙古,108.15,41.05
81623,内蒙古,108.25,41.05
81624,内蒙古,108.35,41.05
81625,内蒙古,108.45,41.05
81626,内蒙古,108.55000000000001,41.05
81627,内蒙古,108.65,41.05
81628,内蒙古,108.75,41.05
81629,内蒙古,108.85,41.05
81630,内蒙古,108.95,41.05
81631,内蒙古,109.05000000000001,41.05
81632,内蒙古,109.15,41.05
81633,内蒙古,109.25,41.05
81634,内蒙古,109.35,41.05
81635,内蒙古,109.45,41.05
81636,内蒙古,109.55000000000001,41.05
81637,内蒙古,109.65,41.05
81638,内蒙古,109.75,41.05
81639,内蒙古,109.85,41.05
81640,内蒙古,109.95,41.05
81641,内蒙古,110.05000000000001,41.05
81642,内蒙古,110.15,41.05
81643,内蒙古,110.25,41.05
81644,内蒙古,110.35,41.05
81645,内蒙古,110.45,41.05
81646,内蒙古,110.55000000000001,41.05
81647,内蒙古,110.65,41.05
81648,内蒙古,110.75,41.05
81649,内蒙古,110.85,41.05
81650,内蒙古,110.95,41.05
81651,内蒙古,111.05000000000001,41.05
81652,内蒙古,111.15,41.05
81653,内蒙古,111.25,41.05
81654,内蒙古,111.35,41.05
81655,内蒙古,111.45,41.05
81656,内蒙古,111.55000000000001,41.05
81657,内蒙古,111.65,41.05
81658,内蒙古,111.75,41.05
81659,内蒙古,111.85,41.05
81660,内蒙古,111.95,41.05
81661,内蒙古,112.05000000000001,41.05
81662,内蒙古,112.15,41.05
81663,内蒙古,112.25,41.05
81664,内蒙古,112.35,41.05
81665,内蒙古,112.45,41.05
81666,内蒙古,112.55000000000001,41.05
81667,内蒙古,112.65,41.05
81668,内蒙古,112.75,41.05
81669,内蒙古,112.85,41.05
81670,内蒙古,112.95,41.05
81671,内蒙古,113.05000000000001,41.05
81672,内蒙古,113.15,41.05
81673,内蒙古,113.25,41.05
81674,内蒙古,113.35,41.05
81675,内蒙古,113.45,41.05
81676,内蒙古,113.55000000000001,41.05
81677,内蒙古,113.65,41.05
81678,内蒙古,113.75,41.05
81679,内蒙古,113.85,41.05
81680,河北,113.95,41.05
81681,河北,114.05000000000001,41.05
81682,河北,114.15,41.05
81683,河北,114.25,41.05
81684,河北,114.35,41.05
81685,河北,114.45,41.05
81686,河北,114.55000000000001,41.05
81687,河北,114.65,41.05
81688,河北,114.75,41.05
81689,河北,114.85,41.05
81690,河北,114.95,41.05
81691,河北,115.05000000000001,41.05
81692,河北,115.15,41.05
81693,河北,115.25,41.05
81694,河北,115.35,41.05
81695,河北,115.45,41.05
81696,河北,115.55000000000001,41.05
81697,河北,115.65,41.05
81698,河北,115.75,41.05
81699,河北,115.85,41.05
81700,河北,115.95,41.05
81701,河北,116.05000000000001,41.05
81702,河北,116.15,41.05
81703,河北,116.25,41.05
81704,河北,116.35,41.05
81705,河北,116.45,41.05
81706,河北,116.55000000000001,41.05
81707,河北,116.65,41.05
81708,河北,116.75,41.05
81709,河北,116.85,41.05
81710,河北,116.95,41.05
81711,河北,117.05000000000001,41.05
81712,河北,117.15,41.05
81713,河北,117.25,41.05
81714,河北,117.35,41.05
81715,河北,117.45,41.05
81716,河北,117.55000000000001,41.05
81717,河北,117.65,41.05
81718,河北,117.75,41.05
81719,河北,117.85,41.05
81720,河北,117.95,41.05
81721,河北,118.05000000000001,41.05
81722,河北,118.15,41.05
81723,河北,118.25,41.05
81724,河北,118.35,41.05
81725,河北,118.45,41.05
81726,河北,118.55000000000001,41.05
81727,河北,118.65,41.05
81728,河北,118.75,41.05
81729,河北,118.85,41.05
81730,河北,118.95,41.05
81731,辽宁,119.05000000000001,41.05
