cause,age,alpha,beta,gamma,tmrel
IHD,25,13.89394278,0.006650051,0.390992022,3.244932157
IHD,25,19.0461117,0.008417166,0.340275482,4.872393556
IHD,25,46.76898512,0.001513316,0.421734904,5.75679176
IHD,25,21.59617701,0.006345244,0.343653319,5.203152294
IHD,25,55.75468453,0.002818962,0.326451578,5.191210494
IHD,25,5.993052353,0.017149183,0.400403788,3.494192308
IHD,25,50.35357122,0.004115791,0.305989859,5.657955689
IHD,25,334.0731746,0.000453843,0.33777465,5.102454559
IHD,25,9.281342137,0.009988261,0.407118092,5.445475628
IHD,25,4.071020425,0.020159336,0.448845692,4.44156258
IHD,25,10.96668481,0.00608236,0.435112805,4.402260319
IHD,25,58.05019454,0.002599339,0.329497028,4.469490489
IHD,25,9.862890387,0.02333094,0.296162257,3.7893905
IHD,25,34.97010839,0.003845052,0.363460793,4.495087425
IHD,25,28.41423974,0.007622852,0.317910393,3.526694552
IHD,25,93.11335967,0.001711632,0.331733141,5.066054771
IHD,25,9.97501235,0.00849919,0.438749959,5.745349251
IHD,25,10.9698487,0.010614371,0.38077221,4.225772519
IHD,25,28.73918654,0.003790628,0.364580575,3.603215527
IHD,25,5.84367662,0.06612604,0.265228809,2.616499198
IHD,25,7.907229922,0.015029094,0.384056787,4.990912779
IHD,25,32.29395763,0.00435824,0.351039299,4.921035296
IHD,25,41.16051958,0.0026104,0.371308113,4.765424342
IHD,25,12.14874651,0.014401144,0.336389006,5.81175405
IHD,25,196.8525283,0.000213596,0.48515602,3.985561904
IHD,25,15.25652511,0.002885403,0.484929032,5.022175769
IHD,25,64.52142755,0.001446086,0.404434344,5.879038645
IHD,25,19.28066669,0.006925039,0.353371711,3.004307642
IHD,25,36.93789486,0.00283997,0.380715683,3.256781086
IHD,25,24.54834505,0.012526449,0.261479209,3.295910532
IHD,25,176.558715,0.000307366,0.433276244,5.019261955
IHD,25,287.8990539,0.000236032,0.414241921,2.420426368
IHD,25,133.0115004,0.001382073,0.316360464,3.131057356
IHD,25,24.6243994,0.008970015,0.293857555,4.337629242
IHD,25,37.47518705,0.002451593,0.387252578,4.664479356
IHD,25,170.1452944,0.000274214,0.450189376,3.912751483
IHD,25,25.77773385,0.010263158,0.261719267,4.578387749
IHD,25,15.42699254,0.015159898,0.304989469,4.257480972
IHD,25,67.60123464,0.002842065,0.305141039,5.869821426
IHD,25,27.08305478,0.00245625,0.427040906,4.615359662
IHD,25,5.943021446,0.027441442,0.360014376,5.364543598
IHD,25,64.12637217,0.001933126,0.353204262,4.680060022
IHD,25,41.44804978,0.00597436,0.290154753,3.116784392
IHD,25,17.44153936,0.005836316,0.398731362,3.099807093
IHD,25,7.360005542,0.010206965,0.451361659,4.270374198
IHD,25,11.47472657,0.010059293,0.373768034,3.579642312
IHD,25,27.56364392,0.004582254,0.362513069,3.501043012
IHD,25,27.55959174,0.006498331,0.322934873,4.616526673
IHD,25,6.328670187,0.016020138,0.448842989,3.624382705
IHD,25,32.81733318,0.004237869,0.349346993,3.259059346
IHD,25,20.39271586,0.005856678,0.367328458,4.629494389
IHD,25,5.113957014,0.02653678,0.400744297,5.055200301
IHD,25,34.37713335,0.002315754,0.396341667,4.112300679
IHD,25,27.97861607,0.004691333,0.346352835,5.672283928
IHD,25,6.605347055,0.029441232,0.341288205,5.665294523
IHD,25,12.07481994,0.010734027,0.380566349,5.127534215
IHD,25,13.59164582,0.015827771,0.318180758,5.186824766
IHD,25,4.318442368,0.033535269,0.430764658,3.53717273
IHD,25,42.73646194,0.002540082,0.379724616,3.655118659
IHD,25,15.43298626,0.005340279,0.408509091,4.455655018
IHD,25,9.515859177,0.01345943,0.387774779,4.547314845
IHD,25,42.92488446,0.004782156,0.310560986,5.358889668
IHD,25,18.69954091,0.010694696,0.32093126,3.248402047
IHD,25,175.2523119,0.000504437,0.390453457,4.795161348
IHD,25,14.22986042,0.011025754,0.348990288,2.899886095
IHD,25,25.23503558,0.00311306,0.4355043,3.037555212
IHD,25,74.79440568,0.001191127,0.397037767,2.772265127
IHD,25,195.2886695,0.000263311,0.458373283,4.356823347
IHD,25,18.70545502,0.00637712,0.375335215,4.789062261
IHD,25,57.04538816,0.003355677,0.302742904,5.348307536
IHD,25,14.80987916,0.006780343,0.394933542,4.731988471
IHD,25,31.25955052,0.006419268,0.309530754,4.800089737
IHD,25,67.45826236,0.001213534,0.394002429,5.316979064
IHD,25,10.21547662,0.010105755,0.377765334,3.387677157
IHD,25,37.26790711,0.002183064,0.41434763,4.180234968
IHD,25,12.65604804,0.007819594,0.410511291,5.124244419
IHD,25,8.822505063,0.009116934,0.410988814,4.812703727
IHD,25,17.31787937,0.007218535,0.353306685,5.819593395
IHD,25,17.92098184,0.008898999,0.362311923,3.015193448
IHD,25,32.15861861,0.002207268,0.428887099,3.890472675
IHD,25,5.313734471,0.014518653,0.454403476,4.160961761
IHD,25,9.339752368,0.001765342,0.575695512,4.022152297
IHD,25,29.8142899,0.003231942,0.369684759,5.582104504
IHD,25,88.0876051,0.003657959,0.251020594,2.666126582
IHD,25,6.4084555,0.015297418,0.43377428,3.625150184
IHD,25,4.220140217,0.020546548,0.502070107,5.34752942
IHD,25,9.501643336,0.022653457,0.315083208,3.851030075
IHD,25,45.80134727,0.003140896,0.33768742,4.340024911
IHD,25,18.92782843,0.006564239,0.364662581,5.474446962
IHD,25,148.8784852,0.000793145,0.363303151,5.603388384
IHD,25,11.25481417,0.005337284,0.460441204,5.377421346
IHD,25,67.56002858,0.004107333,0.260693583,2.812214949
IHD,25,11.32830992,0.019599687,0.312350931,4.214470885
IHD,25,9.332877386,0.022943842,0.288991533,3.19528007
IHD,25,172.9724448,0.000680713,0.361064393,3.776728673
IHD,25,9.127625344,0.017589518,0.349297001,3.098263965
IHD,25,10.43374195,0.014254222,0.342361764,3.374954534
IHD,25,176.3313019,0.000497187,0.397163318,5.637355749
IHD,25,9.502162697,0.012389286,0.377541158,2.841438375
IHD,25,3.819197204,0.032781721,0.439915532,4.062646367
IHD,25,8.672290024,0.007961602,0.448978258,5.2160489
IHD,25,46.0057603,0.002490587,0.376120478,4.721422544
IHD,25,59.93895045,0.00252315,0.354066643,4.046817484
IHD,25,6.781648965,0.014083604,0.44148454,5.89037465
IHD,25,27.36030852,0.004062974,0.360256429,5.500691546
IHD,25,85.92593137,0.001185997,0.382929213,3.537227673
IHD,25,12.81164062,0.005056293,0.446488613,2.810387953
IHD,25,21.50238195,0.008001356,0.319829437,4.749191346
IHD,25,100.8153355,0.000878132,0.395574547,5.007391689
IHD,25,13.14658302,0.009477759,0.364552654,3.687225595
IHD,25,9.283399166,0.008488445,0.443467132,5.261388942
IHD,25,30.60958257,0.006289297,0.296286795,3.426138827
IHD,25,66.95795397,0.000843232,0.451025662,3.83615143
IHD,25,6.559236311,0.014523285,0.403106694,5.467825948
IHD,25,82.99406003,0.001621333,0.354912947,3.559304228
IHD,25,9.524072374,0.009978229,0.40382403,5.099529776
IHD,25,42.38220894,0.005531366,0.277781033,5.622544988
IHD,25,103.5372601,0.001891617,0.309448694,5.054210434
IHD,25,72.928705,0.001836195,0.356388322,5.425780558
IHD,25,7.421854741,0.022373929,0.356463018,2.515279181
IHD,25,31.05901915,0.002067234,0.43056988,3.060950484
IHD,25,48.02146602,0.002618081,0.3535037,3.03758014
IHD,25,17.24708432,0.005814455,0.388245251,5.709873387
IHD,25,52.8131571,0.001426771,0.418116644,4.521289769
IHD,25,22.84545112,0.00430149,0.394483305,3.213440274
IHD,25,17.6115796,0.006347303,0.381978149,5.280209733
IHD,25,8.619032827,0.017009211,0.401604196,4.655019976
IHD,25,49.61994937,0.004313468,0.291297848,4.43768509
IHD,25,50.62870048,0.002255424,0.355098899,3.323813406
IHD,25,26.26067069,0.004736142,0.370421923,4.519380894
IHD,25,11.36512456,0.007116752,0.420400556,4.839268472
IHD,25,11.73613976,0.008674803,0.38657102,2.685363745
IHD,25,74.7923297,0.001691915,0.351829752,3.588477841
IHD,25,18.60891928,0.004244152,0.424078428,5.891291363
IHD,25,81.56559721,0.0016548,0.362004215,4.980552515
IHD,25,14.70827513,0.014005652,0.305214216,4.712818795
IHD,25,28.96549154,0.001820153,0.469705066,4.168993362
IHD,25,8.679745239,0.027514857,0.302077491,5.424008815
IHD,25,49.45472696,0.003892682,0.309579806,4.606615454
IHD,25,44.0686313,0.002233345,0.379381868,2.917866067
IHD,25,22.17567788,0.006591873,0.336019737,3.540600856
IHD,25,11.47207785,0.010969638,0.379920442,3.785542341
IHD,25,98.8050189,0.001084922,0.37399093,4.849635951
IHD,25,4.832106829,0.021782256,0.436231252,4.52951672
IHD,25,4.454872791,0.026321141,0.430229336,4.117519851
IHD,25,86.77176174,0.002699586,0.282376734,2.736362549
IHD,25,318.2978229,0.000407321,0.352006585,5.60690231
IHD,25,9.33648847,0.019170215,0.322011927,2.403929735
IHD,25,19.26852047,0.007518322,0.341378857,4.651805499
IHD,25,11.42237736,0.016705251,0.30547895,4.912296393
IHD,25,40.17436885,0.003789451,0.340537791,4.123036575
IHD,25,5.207803231,0.024190297,0.430668321,2.445934134
IHD,25,89.38634488,0.003217505,0.265586743,2.805119354
IHD,25,83.70855192,0.002231503,0.312664194,5.141194125
IHD,25,24.0356998,0.005694293,0.353680656,2.898415326
IHD,25,9.296073494,0.006443642,0.470163753,2.958192139
IHD,25,49.1877842,0.000779352,0.47394694,4.522705812
IHD,25,45.51556528,0.002759701,0.343286535,5.218885566
IHD,25,54.44670436,0.002111317,0.358084767,4.124208778
IHD,25,67.76288069,0.001646041,0.370868236,2.856143411
IHD,25,15.10097513,0.006283749,0.396251977,3.800690339
IHD,25,81.68350865,0.002167754,0.304406045,2.683716611
IHD,25,29.63125925,0.003028681,0.38514248,4.046372008
IHD,25,12.92619993,0.00943543,0.382131395,4.748012548
IHD,25,71.89793797,0.002902713,0.288297756,3.051709888
IHD,25,4.176850402,0.053543698,0.355464112,3.40167649
IHD,25,43.43015297,0.003092636,0.334263978,5.662081276
IHD,25,47.32507217,0.003386485,0.324331186,4.066387227
IHD,25,9.276160201,0.013629177,0.362871533,3.791484824
IHD,25,32.93531079,0.004209092,0.339401355,3.022721632
IHD,25,13.30384755,0.009359081,0.370461071,3.650168103
IHD,25,51.98146156,0.001431414,0.403268183,5.299534954
IHD,25,8.494110207,0.017856202,0.355335149,3.521234936
IHD,25,88.30803804,0.001296581,0.369365085,4.373431387
IHD,25,8.33937524,0.007551161,0.463622936,3.908742255
IHD,25,54.70200726,0.002119806,0.372928491,4.798324577
IHD,25,11.65737524,0.017816728,0.314143056,5.700045714
IHD,25,10.74162378,0.009573458,0.397273156,5.405590791
IHD,25,34.44319715,0.001729388,0.434409463,3.21491764
IHD,25,9.335774186,0.012655055,0.402955568,5.885394368
IHD,25,5.528848087,0.017858966,0.455967143,5.044411751
IHD,25,116.5610448,0.000919082,0.365444252,4.22884836
IHD,25,33.98636945,0.00195763,0.43971021,4.438611996
IHD,25,14.23329905,0.013357199,0.332788526,2.69787038
IHD,25,25.18346479,0.005199813,0.355872239,2.695241321
IHD,25,297.1815536,0.000671174,0.308096266,3.82205767
IHD,25,8.30741716,0.009472682,0.408593412,5.220928858
IHD,25,56.63183503,0.001277976,0.408868664,4.138813989
IHD,25,51.98580499,0.001424686,0.424003073,4.081374822
IHD,25,99.94433605,0.001004382,0.378535659,4.486919844
IHD,25,11.37123983,0.012566646,0.351245535,3.167684693
IHD,25,168.1362802,0.001099182,0.311646694,3.203579509
IHD,25,20.65275672,0.007491126,0.32041728,2.764467283
IHD,25,17.95151033,0.010227861,0.314357967,3.920503366
IHD,25,84.62333341,0.001067074,0.393371943,4.036719423
IHD,25,111.7833975,0.001029669,0.369194224,5.007740855
IHD,25,22.0467802,0.00230491,0.46226449,3.36849759
IHD,25,94.79300098,0.001184384,0.367291074,5.732183783
IHD,25,16.26552832,0.005491609,0.411190418,5.330414086
IHD,25,31.8093869,0.003369565,0.378572936,5.442016539
IHD,25,5.24673377,0.009483997,0.516173936,4.489096925
IHD,25,129.2862165,0.00142334,0.31191962,4.90172954
IHD,25,14.21409998,0.00750642,0.402888392,3.0913695
IHD,25,199.5972881,0.000424882,0.382579665,5.34630623
IHD,25,11.20220921,0.006482824,0.428848878,3.254336843
IHD,25,10.35132855,0.008929757,0.398571676,3.165788928
IHD,25,192.3555194,0.000809807,0.337248871,3.091283083
IHD,25,90.87641829,0.001812633,0.337420758,5.78517028
IHD,25,15.37611127,0.010110222,0.353071644,2.822042985
IHD,25,36.01014206,0.0031605,0.385163761,3.171916894
IHD,25,37.08476728,0.002978645,0.383884407,2.620024451
IHD,25,18.54803534,0.005590357,0.387327166,2.536377677
IHD,25,26.1817753,0.003685956,0.3911825,2.673327603
IHD,25,319.2906351,0.000215911,0.437015376,4.415072033
IHD,25,132.3772411,0.000846931,0.367966384,3.291182167
IHD,25,9.533831156,0.012159796,0.395711739,5.565788151
IHD,25,9.627660494,0.005661302,0.48956529,5.410973621
IHD,25,23.02029514,0.007164702,0.341351624,4.93521943
IHD,25,6.339192365,0.035336505,0.335150589,2.747224425
IHD,25,19.64870035,0.003854204,0.428938192,3.348439494
IHD,25,12.29086754,0.013525341,0.331989625,3.582780583
IHD,25,15.84504708,0.00993167,0.340485956,4.721020519
IHD,25,232.1727121,0.00067374,0.337845518,2.470865712
IHD,25,38.44111907,0.001944951,0.413892449,5.789827536
IHD,25,66.92214551,0.001571864,0.38797021,4.255610793
IHD,25,17.64375741,0.005181305,0.401192958,2.401106471
IHD,25,56.25589542,0.002073145,0.352129223,2.473543348
IHD,25,13.83660992,0.007634279,0.39003558,3.219644526
IHD,25,9.293763924,0.010002344,0.411310749,5.886845743
IHD,25,38.37854329,0.001860851,0.412146269,3.182268926
IHD,25,12.52883324,0.004886681,0.455149446,2.656851065
IHD,25,13.55589652,0.009176954,0.379417927,5.736137937
IHD,25,106.0502903,0.000843559,0.392946763,2.899090144
IHD,25,9.516284304,0.008399875,0.427042945,3.415793948
IHD,25,39.26101548,0.001590768,0.443900721,3.397022167
IHD,25,18.94558115,0.008051094,0.339112591,3.263769925
IHD,25,4.814381946,0.029894449,0.377608268,3.173697998
IHD,25,38.52228383,0.003467967,0.33503234,4.294984989
IHD,25,15.11876851,0.003390912,0.473952386,4.247994407
IHD,25,17.1262446,0.007980463,0.366894628,3.904763764
IHD,25,44.95784658,0.001977794,0.376070076,3.290157867
IHD,25,11.92807888,0.010446584,0.366039288,4.011912011
IHD,25,72.27477265,0.002009873,0.335319495,4.442365126
IHD,25,5.806067469,0.014732893,0.428673758,3.266264154
IHD,25,16.42208579,0.007568145,0.3573134,4.391616983
IHD,25,54.24628531,0.001571932,0.391054375,4.778339686
IHD,25,19.77169181,0.01198372,0.286194106,5.589443738
IHD,25,11.66438977,0.006042,0.433526812,3.175119108
IHD,25,48.18260154,0.001304927,0.423746052,3.455220752
IHD,25,7.021911133,0.03027368,0.332028089,3.269168796
IHD,25,98.76294734,0.001627649,0.320365551,2.434950917
IHD,25,35.43430174,0.007006222,0.293289353,4.641884414
IHD,25,9.603870811,0.011351208,0.382288948,4.159534951
IHD,25,62.37933452,0.001817117,0.368764895,2.797575418
IHD,25,43.27405598,0.002813749,0.368313202,4.613575394
IHD,25,8.904880605,0.015974792,0.359916583,5.508850525
IHD,25,13.43954239,0.013324618,0.324326246,3.865455121
IHD,25,17.8170702,0.00353981,0.435877005,2.588509145
IHD,25,13.66983275,0.011960127,0.334659428,2.562683102
IHD,25,102.9600078,0.000726376,0.390163683,3.059321409
IHD,25,8.771375862,0.004584317,0.509104286,5.681015822
IHD,25,129.15194,0.001476934,0.304743983,3.750689134
IHD,25,27.58742729,0.003641095,0.395214726,4.562794778
IHD,25,6.501779449,0.039851529,0.303136804,3.038228161
IHD,25,34.10031123,0.008566597,0.276142749,4.119707964
IHD,25,120.6037516,0.001186824,0.331649355,2.531679724
IHD,25,19.67506986,0.007075923,0.357556295,3.710184109
IHD,25,30.57172164,0.002967664,0.389057801,5.125457315
IHD,25,32.8047973,0.007042559,0.276536242,4.514985035
IHD,25,37.27957113,0.002382692,0.396281083,5.639714657
IHD,25,25.5718214,0.004909921,0.349916993,2.804312333
IHD,25,20.40877235,0.003291206,0.436656979,5.859893467
IHD,25,120.6938055,0.001861201,0.281399747,4.946147315
IHD,25,31.7598566,0.004538179,0.344402743,5.842578522
IHD,25,12.14231585,0.007603001,0.401213471,5.176793349
IHD,25,9.78697338,0.016312211,0.353731192,3.515600039
IHD,25,50.82993013,0.001479055,0.4049151,4.311781514
IHD,25,82.62609348,0.00136994,0.377725345,3.517219773
IHD,25,19.60718881,0.007650941,0.344165456,4.59478451
IHD,25,50.06048951,0.002693787,0.360391338,4.443733045
IHD,25,11.15561043,0.016732225,0.319905038,3.127560246
IHD,25,17.40176328,0.005806213,0.38325475,2.845214584
IHD,25,16.02208561,0.014823244,0.290271019,2.445184171
IHD,25,21.42474052,0.008861851,0.311662744,2.827781418
IHD,25,10.66404542,0.017091047,0.330029392,2.728329184
IHD,25,30.17203298,0.003164038,0.387593758,3.08557658
IHD,25,12.52301534,0.012619488,0.34308513,4.512646898
IHD,25,14.02222288,0.007303555,0.402207471,3.316548169
IHD,25,11.04372192,0.008325295,0.411978987,4.075408187
IHD,25,6.858391293,0.013289293,0.432870556,3.330827781
IHD,25,9.009229894,0.013900776,0.379673569,3.94782031
IHD,25,202.6559341,0.000695879,0.331793958,3.099884804
IHD,25,41.96783891,0.004096751,0.334794672,3.979299001
IHD,25,18.9345217,0.009376733,0.322857483,5.051814528
IHD,25,25.90784074,0.003206352,0.408783503,2.482087658
IHD,25,53.00529112,0.002170864,0.365791949,2.91847888
IHD,25,10.69894593,0.022838573,0.298939732,3.557202094
IHD,25,24.66046089,0.005284009,0.364018933,3.293286041
IHD,25,8.734828365,0.015927574,0.358444523,4.983375565
IHD,25,32.26137576,0.002605502,0.400899659,4.179257178
IHD,25,12.43035809,0.006576156,0.437213618,4.371553311
IHD,25,20.07783173,0.005614099,0.36301132,2.947038622
IHD,25,34.7085217,0.00381325,0.355911192,2.920570446
IHD,25,37.00414035,0.004310833,0.33391556,3.830086446
IHD,25,21.93514605,0.004224723,0.40057512,3.178789418
IHD,25,10.64368108,0.011342826,0.375519412,5.12700701
IHD,25,16.09600182,0.009091387,0.342959482,4.228415679
IHD,25,5.823478704,0.015478715,0.440709067,5.72655973
IHD,25,16.47466742,0.006594684,0.393614317,2.844290268
IHD,25,118.3348498,0.001037968,0.368986503,4.759843905
IHD,25,32.49704622,0.003042418,0.388449672,3.256623676
IHD,25,7.678152472,0.013202876,0.410764486,3.428636847
IHD,25,31.9252524,0.002270672,0.41994612,5.18539451
IHD,25,12.91466635,0.013438717,0.347791038,2.948261996
IHD,25,43.68519672,0.000711295,0.505024356,2.639603029
IHD,25,96.36311468,0.001005477,0.393437288,5.110422031
IHD,25,24.41410851,0.007557118,0.308190434,5.411687162
IHD,25,50.95291346,0.001854053,0.401829672,3.58716255
IHD,25,47.5589034,0.002283802,0.371616667,2.843350062
IHD,25,43.41511213,0.00377061,0.333436566,3.503977047
IHD,25,8.248224135,0.004306053,0.539841083,5.006830986
IHD,25,38.28742683,0.002241562,0.401996681,3.052971362
IHD,25,12.09319669,0.021145824,0.296308946,4.254252504
IHD,25,5.053083449,0.00888336,0.52059311,2.405159675
IHD,25,16.69736157,0.004952633,0.384942627,5.600088786
IHD,25,234.9052496,0.000725273,0.327409466,3.696738918
IHD,25,29.65379246,0.003094302,0.400268921,5.069105162
IHD,25,9.784387851,0.015606526,0.355740963,4.380558121
IHD,25,81.85084777,0.001860798,0.341458597,3.804867458
IHD,25,25.80945946,0.005679514,0.348770775,2.509574114
IHD,25,8.003280664,0.01912213,0.366382398,3.310654701
IHD,25,29.14876922,0.003066636,0.387002413,2.994829709
IHD,25,8.550330554,0.01108861,0.42819205,3.598492336
IHD,25,167.3085573,0.000748164,0.347476434,3.994823453
IHD,25,8.267405714,0.011439805,0.425047484,5.361669253
IHD,25,58.71229996,0.001712116,0.375474769,5.074624589
IHD,25,336.5650049,0.000268689,0.386472843,2.731978194
IHD,25,18.22158679,0.010009,0.326469215,4.157254102
IHD,25,39.79385795,0.001870564,0.416131841,4.905812101
IHD,25,10.69480834,0.015247939,0.339968002,2.956358588
IHD,25,53.8505799,0.002100115,0.363903094,4.379578531
IHD,25,22.2554718,0.00608752,0.347010576,3.809246099
IHD,25,5.984783912,0.034137161,0.346844311,5.576747311
IHD,25,43.78137385,0.003431886,0.340534256,5.671715103
IHD,25,5.208767516,0.023177117,0.397246632,5.653415373
IHD,25,27.33631059,0.003959796,0.388242325,2.540749227
IHD,25,74.59045012,0.002268419,0.311737729,5.788848052
IHD,25,426.5854287,0.000473686,0.294805437,5.135153944
IHD,25,15.43998415,0.01207605,0.310469285,3.965342422
IHD,25,56.02277395,0.002579073,0.345001125,3.902301617
IHD,25,9.925769776,0.011548226,0.37545726,4.986835251
IHD,25,26.67852462,0.003611865,0.384131246,5.781754422
IHD,25,122.4905794,0.000437065,0.444572526,5.670767123
IHD,25,9.786022551,0.003969445,0.491818826,5.576327794
IHD,25,11.9425339,0.012898753,0.343932018,4.039003113
IHD,25,10.63922337,0.014339894,0.353591886,5.193882282
IHD,25,35.18292299,0.002864663,0.375359851,5.121944763
IHD,25,25.13386935,0.002688333,0.43411649,5.198428742
IHD,25,6.05951165,0.027429537,0.37657032,3.238865709
IHD,25,12.8832135,0.008517428,0.377681222,3.201554566
IHD,25,8.391741729,0.007634725,0.470243017,4.193174619
IHD,25,174.9737805,0.00056108,0.361455111,5.773706243
