x,y,Country
36.74,87.57,CHN
36.8,87.87,CHN
36.86,88.18,CHN
36.91,88.48,CHN
36.97,88.78,CHN
37.03,89.09,CHN
37.08,89.39,CHN
37.13,89.7,CHN
37.18,90,CHN
37.24,90.31,CHN
37.29,90.61,CHN
37.34,90.92,CHN
37.38,91.23,CHN
37.43,91.53,CHN
37.48,91.84,CHN
37.52,92.15,CHN
37.57,92.46,CHN
37.61,92.77,CHN
37.66,93.08,CHN
37.7,93.39,CHN
37.74,93.7,CHN
37.78,94.01,CHN
37.82,94.32,CHN
37.86,94.63,CHN
37.89,94.95,CHN
37.93,95.26,CHN
37.97,95.57,CHN
38,95.89,CHN
38.03,96.2,CHN
38.07,96.51,CHN
38.1,96.83,CHN
38.13,97.14,CHN
38.16,97.46,CHN
38.19,97.77,CHN
38.21,98.09,CHN
38.24,98.4,CHN
38.27,98.72,CHN
38.29,99.04,CHN
38.31,99.35,CHN
38.34,99.67,CHN
38.36,99.99,CHN
38.38,100.3,CHN
38.4,100.62,CHN
38.42,100.94,CHN
38.44,101.26,CHN
38.45,101.57,CHN
38.47,101.89,CHN
38.48,102.21,CHN
38.5,102.53,CHN
38.51,102.85,CHN
38.52,103.17,CHN
38.53,103.49,CHN
38.54,103.8,CHN
38.55,104.12,CHN
38.56,104.44,CHN
38.57,104.76,CHN
38.57,105.08,CHN
38.58,105.4,CHN
38.58,105.72,CHN
38.58,106.04,CHN
38.58,106.36,CHN
38.59,106.68,CHN
38.58,107,CHN
38.58,107.32,CHN
38.58,107.64,CHN
38.58,107.95,CHN
38.57,108.27,CHN
38.57,108.59,CHN
38.56,108.91,CHN
38.56,109.23,CHN
38.55,109.55,CHN
38.54,109.87,CHN
38.53,110.19,CHN
38.52,110.51,CHN
38.51,110.83,CHN
38.49,111.14,CHN
38.48,111.46,CHN
38.46,111.78,CHN
38.45,112.1,CHN
38.43,112.42,CHN
38.41,112.73,CHN
38.39,113.05,CHN
38.37,113.37,CHN
38.35,113.69,CHN
38.33,114,CHN
38.31,114.32,CHN
38.28,114.64,CHN
38.26,114.95,CHN
38.23,115.27,CHN
38.21,115.58,CHN
38.18,115.9,CHN
38.15,116.22,CHN
38.12,116.53,CHN
38.09,116.84,CHN
38.06,117.16,CHN
38.02,117.47,CHN
37.99,117.79,CHN
37.96,118.1,CHN
37.92,118.41,CHN
37.88,118.72,CHN
37.85,119.04,CHN
37.81,119.35,CHN
37.77,119.66,CHN
37.73,119.97,CHN
37.69,120.28,CHN
37.65,120.59,CHN
37.6,120.9,CHN
37.56,121.21,CHN
37.51,121.52,CHN
37.47,121.83,CHN
37.42,122.14,CHN
37.37,122.44,CHN
37.32,122.75,CHN
37.27,123.06,CHN
37.22,123.36,CHN
37.17,123.67,CHN
37.12,123.97,CHN
37.07,124.28,CHN
37.01,124.58,CHN
36.96,124.89,CHN
36.9,125.19,CHN
36.84,125.49,CHN
36.78,125.79,CHN
36.73,126.1,CHN
36.67,126.4,CHN
36.61,126.7,CHN
36.54,127,CHN
36.48,127.3,CHN
36.42,127.6,CHN
36.35,127.89,CHN
36.29,128.19,CHN
36.22,128.49,CHN
36.16,128.78,CHN
36.09,129.08,CHN
36.02,129.37,CHN
35.95,129.67,CHN
35.88,129.96,CHN
35.81,130.26,CHN
35.74,130.55,CHN
35.66,130.84,CHN
35.59,131.13,CHN
35.51,131.42,CHN
33.45,74.55,CHN
33.54,74.82,CHN
33.64,75.09,CHN
33.73,75.37,CHN
33.83,75.64,CHN
33.92,75.92,CHN
34.01,76.19,CHN
34.11,76.47,CHN
34.2,76.75,CHN
34.29,77.02,CHN
34.38,77.3,CHN
34.46,77.58,CHN
34.55,77.86,CHN
34.64,78.14,CHN
34.72,78.43,CHN
34.81,78.71,CHN
34.89,78.99,CHN
34.98,79.27,CHN
35.06,79.56,CHN
35.14,79.84,CHN
35.22,80.13,CHN
35.31,80.42,CHN
35.38,80.71,CHN
35.46,80.99,CHN
35.54,81.28,CHN
35.62,81.57,CHN
35.7,81.86,CHN
35.77,82.15,CHN
35.85,82.44,CHN
35.92,82.74,CHN
35.99,83.03,CHN
36.06,83.32,CHN
36.14,83.62,CHN
36.21,83.91,CHN
36.28,84.21,CHN
36.34,84.5,CHN
36.41,84.8,CHN
36.48,85.1,CHN
36.55,85.4,CHN
36.61,85.69,CHN
36.67,85.99,CHN
36.74,86.29,CHN
36.8,86.59,CHN
36.86,86.89,CHN
36.92,87.2,CHN
36.98,87.5,CHN
37.04,87.8,CHN
37.1,88.1,CHN
37.16,88.41,CHN
37.21,88.71,CHN
37.27,89.02,CHN
37.32,89.32,CHN
37.38,89.63,CHN
37.43,89.94,CHN
37.48,90.24,CHN
37.53,90.55,CHN
37.58,90.86,CHN
37.63,91.17,CHN
37.68,91.47,CHN
37.72,91.78,CHN
37.77,92.09,CHN
37.81,92.4,CHN
37.86,92.71,CHN
37.9,93.03,CHN
37.94,93.34,CHN
37.99,93.65,CHN
38.03,93.96,CHN
38.07,94.27,CHN
38.1,94.59,CHN
38.14,94.9,CHN
38.18,95.21,CHN
38.21,95.53,CHN
38.25,95.84,CHN
38.28,96.16,CHN
38.31,96.47,CHN
38.34,96.79,CHN
38.38,97.1,CHN
38.41,97.42,CHN
38.43,97.74,CHN
38.46,98.05,CHN
38.49,98.37,CHN
38.51,98.69,CHN
38.54,99.01,CHN
38.56,99.32,CHN
38.59,99.64,CHN
38.61,99.96,CHN
38.63,100.28,CHN
38.65,100.6,CHN
38.67,100.92,CHN
38.68,101.23,CHN
38.7,101.55,CHN
38.72,101.87,CHN
38.73,102.19,CHN
38.75,102.51,CHN
38.76,102.83,CHN
38.77,103.15,CHN
38.78,103.47,CHN
38.79,103.79,CHN
38.8,104.11,CHN
38.81,104.43,CHN
38.81,104.75,CHN
38.82,105.07,CHN
38.83,105.39,CHN
38.83,105.71,CHN
38.83,106.04,CHN
38.83,106.36,CHN
38.83,106.68,CHN
38.83,107,CHN
38.83,107.32,CHN
38.83,107.64,CHN
38.83,107.96,CHN
38.82,108.28,CHN
38.82,108.6,CHN
38.81,108.92,CHN
38.81,109.24,CHN
38.8,109.56,CHN
38.79,109.88,CHN
38.78,110.2,CHN
38.77,110.52,CHN
38.76,110.84,CHN
38.74,111.16,CHN
38.73,111.48,CHN
38.71,111.8,CHN
38.7,112.12,CHN
38.68,112.44,CHN
38.66,112.76,CHN
38.64,113.08,CHN
38.62,113.4,CHN
38.6,113.71,CHN
38.58,114.03,CHN
38.56,114.35,CHN
38.53,114.67,CHN
38.51,114.99,CHN
38.48,115.3,CHN
38.45,115.62,CHN
38.43,115.94,CHN
38.4,116.25,CHN
38.37,116.57,CHN
38.34,116.88,CHN
38.3,117.2,CHN
38.27,117.51,CHN
38.24,117.83,CHN
38.2,118.14,CHN
38.17,118.46,CHN
38.13,118.77,CHN
38.09,119.09,CHN
38.05,119.4,CHN
38.02,119.71,CHN
37.97,120.02,CHN
37.93,120.33,CHN
37.89,120.65,CHN
37.85,120.96,CHN
37.8,121.27,CHN
37.76,121.58,CHN
37.71,121.89,CHN
37.66,122.2,CHN
37.62,122.51,CHN
37.57,122.81,CHN
37.52,123.12,CHN
37.47,123.43,CHN
37.41,123.74,CHN
37.36,124.04,CHN
37.31,124.35,CHN
37.25,124.65,CHN
37.2,124.96,CHN
37.14,125.26,CHN
37.08,125.57,CHN
37.03,125.87,CHN
36.97,126.17,CHN
36.91,126.47,CHN
36.85,126.77,CHN
36.78,127.07,CHN
36.72,127.38,CHN
36.66,127.67,CHN
36.59,127.97,CHN
36.53,128.27,CHN
36.46,128.57,CHN
36.39,128.87,CHN
36.33,129.16,CHN
36.26,129.46,CHN
36.19,129.76,CHN
36.12,130.05,CHN
36.05,130.34,CHN
35.97,130.64,CHN
35.9,130.93,CHN
35.83,131.22,CHN
35.75,131.51,CHN
33.67,74.43,CHN
33.77,74.71,CHN
33.87,74.98,CHN
33.96,75.25,CHN
34.06,75.53,CHN
34.15,75.8,CHN
34.24,76.08,CHN
34.33,76.36,CHN
34.43,76.64,CHN
34.52,76.92,CHN
34.61,77.2,CHN
34.69,77.48,CHN
34.78,77.76,CHN
34.87,78.04,CHN
34.96,78.32,CHN
35.04,78.6,CHN
35.13,78.89,CHN
35.21,79.17,CHN
35.29,79.46,CHN
35.38,79.74,CHN
35.46,80.03,CHN
35.54,80.32,CHN
35.62,80.61,CHN
35.7,80.9,CHN
35.78,81.19,CHN
35.85,81.48,CHN
35.93,81.77,CHN
36.01,82.06,CHN
36.08,82.35,CHN
36.16,82.65,CHN
36.23,82.94,CHN
36.3,83.23,CHN
36.37,83.53,CHN
36.44,83.83,CHN
36.51,84.12,CHN
36.58,84.42,CHN
36.65,84.72,CHN
36.72,85.01,CHN
36.78,85.31,CHN
36.85,85.61,CHN
36.91,85.91,CHN
36.98,86.21,CHN
37.04,86.52,CHN
37.1,86.82,CHN
37.16,87.12,CHN
37.22,87.42,CHN
37.28,87.73,CHN
37.34,88.03,CHN
37.4,88.34,CHN
37.46,88.64,CHN
37.51,88.95,CHN
37.57,89.25,CHN
37.62,89.56,CHN
37.67,89.87,CHN
37.72,90.18,CHN
37.77,90.49,CHN
37.82,90.79,CHN
37.87,91.1,CHN
37.92,91.41,CHN
37.97,91.72,CHN
38.01,92.04,CHN
38.06,92.35,CHN
38.1,92.66,CHN
38.15,92.97,CHN
38.19,93.28,CHN
38.23,93.6,CHN
38.27,93.91,CHN
38.31,94.22,CHN
38.35,94.54,CHN
38.39,94.85,CHN
38.42,95.17,CHN
38.46,95.48,CHN
38.49,95.8,CHN
38.53,96.12,CHN
38.56,96.43,CHN
38.59,96.75,CHN
38.62,97.07,CHN
38.65,97.38,CHN
38.68,97.7,CHN
38.71,98.02,CHN
38.74,98.34,CHN
38.76,98.66,CHN
38.79,98.97,CHN
38.81,99.29,CHN
38.83,99.61,CHN
38.86,99.93,CHN
38.88,100.25,CHN
38.9,100.57,CHN
38.92,100.89,CHN
38.93,101.21,CHN
38.95,101.53,CHN
38.97,101.85,CHN
38.98,102.17,CHN
39,102.5,CHN
39.01,102.82,CHN
39.02,103.14,CHN
39.03,103.46,CHN
39.04,103.78,CHN
39.05,104.1,CHN
39.06,104.42,CHN
39.06,104.75,CHN
39.07,105.07,CHN
39.08,105.39,CHN
39.08,105.71,CHN
39.08,106.03,CHN
39.08,106.35,CHN
39.08,106.68,CHN
39.08,107,CHN
39.08,107.32,CHN
39.08,107.64,CHN
39.08,107.96,CHN
39.07,108.29,CHN
39.07,108.61,CHN
39.06,108.93,CHN
39.06,109.25,CHN
39.05,109.57,CHN
39.04,109.89,CHN
39.03,110.22,CHN
39.02,110.54,CHN
39,110.86,CHN
38.99,111.18,CHN
38.98,111.5,CHN
38.96,111.82,CHN
38.95,112.14,CHN
38.93,112.46,CHN
38.91,112.78,CHN
38.89,113.1,CHN
38.87,113.42,CHN
38.85,113.74,CHN
38.83,114.06,CHN
38.8,114.38,CHN
38.78,114.7,CHN
38.76,115.02,CHN
38.73,115.34,CHN
38.7,115.65,CHN
38.67,115.97,CHN
38.65,116.29,CHN
38.62,116.61,CHN
38.58,116.92,CHN
38.55,117.24,CHN
38.52,117.56,CHN
38.49,117.87,CHN
38.45,118.19,CHN
38.41,118.5,CHN
38.38,118.82,CHN
38.34,119.13,CHN
38.3,119.45,CHN
38.26,119.76,CHN
38.22,120.08,CHN
38.18,120.39,CHN
38.14,120.7,CHN
38.09,121.01,CHN
38.05,121.32,CHN
38,121.64,CHN
37.96,121.95,CHN
37.91,122.26,CHN
37.86,122.57,CHN
37.81,122.88,CHN
37.76,123.19,CHN
37.71,123.49,CHN
37.66,123.8,CHN
37.61,124.11,CHN
37.55,124.42,CHN
37.5,124.72,CHN
37.44,125.03,CHN
37.38,125.33,CHN
37.33,125.64,CHN
37.27,125.94,CHN
37.21,126.25,CHN
37.15,126.55,CHN
37.09,126.85,CHN
37.02,127.15,CHN
36.96,127.45,CHN
36.9,127.75,CHN
36.83,128.06,CHN
36.77,128.35,CHN
36.7,128.65,CHN
36.63,128.95,CHN
36.57,129.25,CHN
36.5,129.55,CHN
36.43,129.84,CHN
36.35,130.14,CHN
36.28,130.43,CHN
36.21,130.73,CHN
36.14,131.02,CHN
36.06,131.31,CHN
35.99,131.61,CHN
33.9,74.32,CHN
34,74.59,CHN
34.09,74.86,CHN
34.19,75.14,CHN
34.28,75.42,CHN
34.38,75.69,CHN
34.47,75.97,CHN
34.56,76.25,CHN
34.66,76.53,CHN
34.75,76.81,CHN
34.84,77.09,CHN
34.93,77.37,CHN
35.01,77.65,CHN
35.1,77.93,CHN
35.19,78.22,CHN
35.27,78.5,CHN
35.36,78.78,CHN
35.44,79.07,CHN
35.53,79.36,CHN
35.61,79.64,CHN
35.69,79.93,CHN
35.77,80.22,CHN
35.85,80.51,CHN
35.93,80.8,CHN
36.01,81.09,CHN
36.09,81.38,CHN
36.17,81.67,CHN
36.24,81.97,CHN
36.32,82.26,CHN
36.39,82.55,CHN
36.47,82.85,CHN
36.54,83.14,CHN
36.61,83.44,CHN
36.68,83.74,CHN
36.75,84.03,CHN
36.82,84.33,CHN
36.89,84.63,CHN
36.96,84.93,CHN
37.02,85.23,CHN
37.09,85.53,CHN
37.16,85.83,CHN
37.22,86.14,CHN
37.28,86.44,CHN
37.34,86.74,CHN
37.41,87.04,CHN
37.47,87.35,CHN
37.53,87.65,CHN
37.58,87.96,CHN
37.64,88.27,CHN
37.7,88.57,CHN
37.75,88.88,CHN
37.81,89.19,CHN
37.86,89.49,CHN
37.92,89.8,CHN
37.97,90.11,CHN
38.02,90.42,CHN
38.07,90.73,CHN
38.12,91.04,CHN
38.17,91.35,CHN
38.21,91.67,CHN
38.26,91.98,CHN
38.31,92.29,CHN
38.35,92.6,CHN
38.39,92.92,CHN
38.44,93.23,CHN
38.48,93.54,CHN
38.52,93.86,CHN
38.56,94.17,CHN
38.6,94.49,CHN
38.63,94.81,CHN
38.67,95.12,CHN
38.71,95.44,CHN
38.74,95.76,CHN
38.78,96.07,CHN
38.81,96.39,CHN
38.84,96.71,CHN
38.87,97.03,CHN
38.9,97.35,CHN
38.93,97.66,CHN
38.96,97.98,CHN
38.98,98.3,CHN
39.01,98.62,CHN
39.04,98.94,CHN
39.06,99.26,CHN
39.08,99.58,CHN
39.1,99.9,CHN
39.13,100.23,CHN
39.15,100.55,CHN
39.16,100.87,CHN
39.18,101.19,CHN
39.2,101.51,CHN
39.22,101.83,CHN
39.23,102.16,CHN
39.24,102.48,CHN
39.26,102.8,CHN
39.27,103.12,CHN
39.28,103.45,CHN
39.29,103.77,CHN
39.3,104.09,CHN
39.31,104.41,CHN
39.31,104.74,CHN
39.32,105.06,CHN
39.33,105.38,CHN
39.33,105.71,CHN
39.33,106.03,CHN
39.33,106.35,CHN
39.33,106.68,CHN
39.33,107,CHN
39.33,107.32,CHN
39.33,107.65,CHN
39.33,107.97,CHN
39.32,108.29,CHN
39.32,108.61,CHN
39.31,108.94,CHN
39.31,109.26,CHN
39.3,109.58,CHN
39.29,109.91,CHN
39.28,110.23,CHN
39.27,110.55,CHN
39.25,110.87,CHN
39.24,111.2,CHN
39.23,111.52,CHN
39.21,111.84,CHN
39.2,112.16,CHN
39.18,112.48,CHN
39.16,112.81,CHN
39.14,113.13,CHN
39.12,113.45,CHN
39.1,113.77,CHN
39.08,114.09,CHN
39.05,114.41,CHN
39.03,114.73,CHN
39,115.05,CHN
38.98,115.37,CHN
38.95,115.69,CHN
38.92,116.01,CHN
38.89,116.33,CHN
38.86,116.65,CHN
38.83,116.96,CHN
38.8,117.28,CHN
38.77,117.6,CHN
38.73,117.92,CHN
38.7,118.23,CHN
38.66,118.55,CHN
38.62,118.87,CHN
38.59,119.18,CHN
38.55,119.5,CHN
38.51,119.81,CHN
38.47,120.13,CHN
38.42,120.44,CHN
38.38,120.76,CHN
38.34,121.07,CHN
38.29,121.38,CHN
38.25,121.69,CHN
38.2,122.01,CHN
38.15,122.32,CHN
38.11,122.63,CHN
38.06,122.94,CHN
38.01,123.25,CHN
37.95,123.56,CHN
37.9,123.87,CHN
37.85,124.18,CHN
37.79,124.48,CHN
37.74,124.79,CHN
37.68,125.1,CHN
37.63,125.41,CHN
37.57,125.71,CHN
37.51,126.02,CHN
37.45,126.32,CHN
37.39,126.63,CHN
37.33,126.93,CHN
37.27,127.23,CHN
37.2,127.53,CHN
37.14,127.84,CHN
37.07,128.14,CHN
37.01,128.44,CHN
36.94,128.74,CHN
36.87,129.04,CHN
36.8,129.34,CHN
36.73,129.63,CHN
36.66,129.93,CHN
36.59,130.23,CHN
36.52,130.52,CHN
36.45,130.82,CHN
36.37,131.11,CHN
36.3,131.41,CHN
36.22,131.7,CHN
34.13,74.2,CHN
34.22,74.47,CHN
34.32,74.75,CHN
34.42,75.02,CHN
34.51,75.3,CHN
34.61,75.58,CHN
34.7,75.86,CHN
34.79,76.14,CHN
34.88,76.41,CHN
34.98,76.7,CHN
35.07,76.98,CHN
35.16,77.26,CHN
35.24,77.54,CHN
35.33,77.82,CHN
35.42,78.11,CHN
35.51,78.39,CHN
35.59,78.68,CHN
35.68,78.97,CHN
35.76,79.25,CHN
35.84,79.54,CHN
35.93,79.83,CHN
36.01,80.12,CHN
36.09,80.41,CHN
36.17,80.7,CHN
36.25,80.99,CHN
36.33,81.29,CHN
36.4,81.58,CHN
36.48,81.87,CHN
36.56,82.17,CHN
36.63,82.46,CHN
36.7,82.76,CHN
36.78,83.05,CHN
36.85,83.35,CHN
36.92,83.65,CHN
36.99,83.95,CHN
37.06,84.25,CHN
37.13,84.55,CHN
37.2,84.85,CHN
37.26,85.15,CHN
37.33,85.45,CHN
37.4,85.75,CHN
37.46,86.06,CHN
37.52,86.36,CHN
37.59,86.66,CHN
37.65,86.97,CHN
37.71,87.27,CHN
37.77,87.58,CHN
37.83,87.89,CHN
37.88,88.19,CHN
37.94,88.5,CHN
38,88.81,CHN
38.05,89.12,CHN
38.11,89.43,CHN
38.16,89.74,CHN
38.21,90.05,CHN
38.26,90.36,CHN
38.31,90.67,CHN
38.36,90.98,CHN
38.41,91.29,CHN
38.46,91.61,CHN
38.51,91.92,CHN
38.55,92.23,CHN
38.6,92.55,CHN
38.64,92.86,CHN
38.68,93.18,CHN
38.72,93.49,CHN
38.76,93.81,CHN
38.8,94.12,CHN
38.84,94.44,CHN
38.88,94.76,CHN
38.92,95.08,CHN
38.95,95.39,CHN
38.99,95.71,CHN
39.02,96.03,CHN
39.06,96.35,CHN
39.09,96.67,CHN
39.12,96.99,CHN
39.15,97.31,CHN
39.18,97.63,CHN
39.21,97.95,CHN
39.23,98.27,CHN
39.26,98.59,CHN
39.28,98.91,CHN
39.31,99.23,CHN
39.33,99.55,CHN
39.35,99.88,CHN
39.37,100.2,CHN
39.39,100.52,CHN
39.41,100.84,CHN
39.43,101.17,CHN
39.45,101.49,CHN
39.47,101.81,CHN
39.48,102.14,CHN
39.49,102.46,CHN
39.51,102.78,CHN
39.52,103.11,CHN
39.53,103.43,CHN
39.54,103.76,CHN
39.55,104.08,CHN
39.56,104.4,CHN
39.56,104.73,CHN
39.57,105.05,CHN
39.58,105.38,CHN
39.58,105.7,CHN
39.58,106.03,CHN
39.58,106.35,CHN
39.58,106.68,CHN
39.58,107,CHN
39.58,107.32,CHN
39.58,107.65,CHN
39.58,107.97,CHN
39.57,108.3,CHN
39.57,108.62,CHN
39.56,108.95,CHN
39.56,109.27,CHN
39.55,109.6,CHN
39.54,109.92,CHN
39.53,110.24,CHN
39.52,110.57,CHN
39.5,110.89,CHN
39.49,111.21,CHN
39.48,111.54,CHN
39.46,111.86,CHN
39.44,112.18,CHN
39.43,112.51,CHN
39.41,112.83,CHN
39.39,113.15,CHN
39.37,113.48,CHN
39.35,113.8,CHN
39.33,114.12,CHN
39.3,114.44,CHN
39.28,114.76,CHN
39.25,115.08,CHN
39.23,115.41,CHN
39.2,115.73,CHN
39.17,116.05,CHN
39.14,116.37,CHN
39.11,116.69,CHN
39.08,117.01,CHN
39.05,117.32,CHN
39.01,117.64,CHN
38.98,117.96,CHN
38.94,118.28,CHN
38.91,118.6,CHN
38.87,118.92,CHN
38.83,119.23,CHN
38.79,119.55,CHN
38.75,119.87,CHN
38.71,120.18,CHN
38.67,120.5,CHN
38.63,120.81,CHN
38.58,121.13,CHN
38.54,121.44,CHN
38.49,121.75,CHN
38.45,122.07,CHN
38.4,122.38,CHN
38.35,122.69,CHN
38.3,123,CHN
38.25,123.31,CHN
38.2,123.62,CHN
38.15,123.94,CHN
38.09,124.24,CHN
38.04,124.55,CHN
37.98,124.86,CHN
37.93,125.17,CHN
37.87,125.48,CHN
37.81,125.78,CHN
37.75,126.09,CHN
37.69,126.4,CHN
37.63,126.7,CHN
37.57,127.01,CHN
37.51,127.31,CHN
37.44,127.61,CHN
37.38,127.92,CHN
37.31,128.22,CHN
37.25,128.52,CHN
37.18,128.82,CHN
37.11,129.12,CHN
37.04,129.42,CHN
36.97,129.72,CHN
36.9,130.02,CHN
36.83,130.32,CHN
36.76,130.61,CHN
36.69,130.91,CHN
36.61,131.21,CHN
36.54,131.5,CHN
36.46,131.8,CHN
34.35,74.08,CHN
34.45,74.36,CHN
34.55,74.63,CHN
34.64,74.91,CHN
34.74,75.19,CHN
34.84,75.46,CHN
34.93,75.74,CHN
35.02,76.02,CHN
35.11,76.3,CHN
35.21,76.58,CHN
35.3,76.87,CHN
35.39,77.15,CHN
35.48,77.43,CHN
35.56,77.72,CHN
35.65,78,CHN
35.74,78.29,CHN
35.83,78.57,CHN
35.91,78.86,CHN
35.99,79.15,CHN
36.08,79.44,CHN
36.16,79.73,CHN
36.24,80.02,CHN
36.32,80.31,CHN
36.4,80.6,CHN
36.48,80.89,CHN
36.56,81.19,CHN
36.64,81.48,CHN
36.72,81.78,CHN
36.79,82.07,CHN
36.87,82.37,CHN
36.94,82.67,CHN
37.02,82.96,CHN
37.09,83.26,CHN
37.16,83.56,CHN
37.23,83.86,CHN
37.3,84.16,CHN
37.37,84.46,CHN
37.44,84.76,CHN
37.5,85.06,CHN
37.57,85.37,CHN
37.64,85.67,CHN
37.7,85.97,CHN
37.76,86.28,CHN
37.83,86.58,CHN
37.89,86.89,CHN
37.95,87.2,CHN
38.01,87.5,CHN
38.07,87.81,CHN
38.13,88.12,CHN
38.18,88.43,CHN
38.24,88.74,CHN
38.3,89.05,CHN
38.35,89.36,CHN
38.4,89.67,CHN
38.46,89.98,CHN
38.51,90.29,CHN
38.56,90.6,CHN
38.61,90.92,CHN
38.66,91.23,CHN
38.7,91.55,CHN
38.75,91.86,CHN
38.8,92.17,CHN
38.84,92.49,CHN
38.89,92.81,CHN
38.93,93.12,CHN
38.97,93.44,CHN
39.01,93.76,CHN
39.05,94.07,CHN
39.09,94.39,CHN
39.13,94.71,CHN
39.17,95.03,CHN
39.2,95.35,CHN
39.24,95.67,CHN
39.27,95.99,CHN
39.3,96.31,CHN
39.34,96.63,CHN
39.37,96.95,CHN
39.4,97.27,CHN
39.43,97.59,CHN
39.45,97.91,CHN
39.48,98.23,CHN
39.51,98.56,CHN
39.53,98.88,CHN
39.56,99.2,CHN
39.58,99.53,CHN
39.6,99.85,CHN
39.62,100.17,CHN
39.64,100.5,CHN
39.66,100.82,CHN
39.68,101.14,CHN
39.7,101.47,CHN
39.71,101.79,CHN
39.73,102.12,CHN
39.74,102.44,CHN
39.76,102.77,CHN
39.77,103.09,CHN
39.78,103.42,CHN
39.79,103.74,CHN
39.8,104.07,CHN
39.81,104.39,CHN
39.81,104.72,CHN
39.82,105.05,CHN
39.83,105.37,CHN
39.83,105.7,CHN
39.83,106.02,CHN
39.83,106.35,CHN
39.83,106.67,CHN
39.83,107,CHN
39.83,107.33,CHN
39.83,107.65,CHN
39.83,107.98,CHN
39.82,108.3,CHN
39.82,108.63,CHN
39.81,108.96,CHN
39.81,109.28,CHN
39.8,109.61,CHN
39.79,109.93,CHN
39.78,110.26,CHN
39.77,110.58,CHN
39.75,110.91,CHN
39.74,111.23,CHN
39.73,111.56,CHN
39.71,111.88,CHN
39.69,112.21,CHN
39.68,112.53,CHN
39.66,112.86,CHN
39.64,113.18,CHN
39.62,113.5,CHN
39.6,113.83,CHN
39.57,114.15,CHN
39.55,114.47,CHN
39.53,114.8,CHN
39.5,115.12,CHN
39.47,115.44,CHN
39.45,115.76,CHN
39.42,116.08,CHN
39.39,116.4,CHN
39.36,116.73,CHN
39.33,117.05,CHN
39.3,117.37,CHN
39.26,117.69,CHN
39.23,118.01,CHN
39.19,118.33,CHN
39.16,118.65,CHN
39.12,118.96,CHN
39.08,119.28,CHN
39.04,119.6,CHN
39,119.92,CHN
38.96,120.23,CHN
38.92,120.55,CHN
38.87,120.87,CHN
38.83,121.18,CHN
38.78,121.5,CHN
38.74,121.81,CHN
38.69,122.13,CHN
38.64,122.44,CHN
38.59,122.75,CHN
38.54,123.07,CHN
38.49,123.38,CHN
38.44,123.69,CHN
38.39,124,CHN
38.34,124.31,CHN
38.28,124.62,CHN
38.23,124.93,CHN
38.17,125.24,CHN
38.11,125.55,CHN
38.05,125.86,CHN
37.99,126.17,CHN
37.93,126.47,CHN
37.87,126.78,CHN
37.81,127.09,CHN
37.75,127.39,CHN
37.68,127.7,CHN
37.62,128,CHN
37.55,128.3,CHN
37.49,128.61,CHN
37.42,128.91,CHN
37.35,129.21,CHN
37.28,129.51,CHN
37.21,129.81,CHN
37.14,130.11,CHN
37.07,130.41,CHN
37,130.71,CHN
36.92,131,CHN
36.85,131.3,CHN
36.77,131.6,CHN
36.7,131.89,CHN
34.58,73.96,CHN
34.68,74.24,CHN
34.78,74.51,CHN
34.87,74.79,CHN
34.97,75.07,CHN
35.06,75.35,CHN
35.16,75.63,CHN
35.25,75.91,CHN
35.34,76.19,CHN
35.44,76.47,CHN
35.53,76.76,CHN
35.62,77.04,CHN
35.71,77.32,CHN
35.8,77.61,CHN
35.88,77.89,CHN
35.97,78.18,CHN
36.06,78.47,CHN
36.14,78.76,CHN
36.23,79.05,CHN
36.31,79.34,CHN
36.4,79.63,CHN
36.48,79.92,CHN
36.56,80.21,CHN
36.64,80.5,CHN
36.72,80.8,CHN
36.8,81.09,CHN
36.88,81.39,CHN
36.95,81.68,CHN
37.03,81.98,CHN
37.1,82.27,CHN
37.18,82.57,CHN
37.25,82.87,CHN
37.33,83.17,CHN
37.4,83.47,CHN
37.47,83.77,CHN
37.54,84.07,CHN
37.61,84.37,CHN
37.68,84.68,CHN
37.74,84.98,CHN
37.81,85.28,CHN
37.88,85.59,CHN
37.94,85.89,CHN
38.01,86.2,CHN
38.07,86.51,CHN
38.13,86.81,CHN
38.19,87.12,CHN
38.25,87.43,CHN
38.31,87.74,CHN
38.37,88.05,CHN
38.43,88.36,CHN
38.48,88.67,CHN
38.54,88.98,CHN
38.59,89.29,CHN
38.65,89.6,CHN
38.7,89.91,CHN
38.75,90.23,CHN
38.8,90.54,CHN
38.85,90.85,CHN
38.9,91.17,CHN
38.95,91.48,CHN
39,91.8,CHN
39.04,92.12,CHN
39.09,92.43,CHN
39.13,92.75,CHN
39.17,93.07,CHN
39.22,93.39,CHN
39.26,93.7,CHN
39.3,94.02,CHN
39.34,94.34,CHN
39.38,94.66,CHN
39.41,94.98,CHN
39.45,95.3,CHN
39.48,95.62,CHN
39.52,95.94,CHN
39.55,96.26,CHN
39.58,96.59,CHN
39.62,96.91,CHN
39.65,97.23,CHN
39.68,97.55,CHN
39.7,97.88,CHN
39.73,98.2,CHN
39.76,98.52,CHN
39.78,98.85,CHN
39.81,99.17,CHN
39.83,99.5,CHN
39.85,99.82,CHN
39.87,100.15,CHN
39.89,100.47,CHN
39.91,100.8,CHN
39.93,101.12,CHN
39.95,101.45,CHN
39.96,101.77,CHN
39.98,102.1,CHN
