x,y,human20_585
17.39,124.8,
17.34,125.03,
17.29,125.26,
17.24,125.49,
17.19,125.72,0
15.78,81.81,0
15.85,82.03,0
15.92,82.25,0
15.99,82.47,0
16.05,82.69,0
16.12,82.91,0
16.18,83.13,0
16.25,83.36,0
16.31,83.58,0
16.38,83.8,0
16.44,84.03,0
16.5,84.25,0
16.56,84.47,0
16.62,84.7,0
16.69,84.92,0
16.75,85.15,0
16.8,85.37,0
16.86,85.6,0
16.92,85.83,0
16.98,86.05,0
17.04,86.28,0
17.09,86.51,0
17.15,86.74,0
17.21,86.96,0
17.26,87.19,0
17.31,87.42,0
17.37,87.65,0
17.42,87.88,0
17.47,88.11,0
17.53,88.34,0
17.58,88.57,0
17.63,88.8,0
17.68,89.03,0
17.73,89.26,0
17.78,89.49,0
17.82,89.73,0
17.87,89.96,
17.92,90.19,
17.96,90.42,
18.01,90.66,
18.05,90.89,
18.1,91.12,
18.14,91.36,
18.19,91.59,
18.23,91.83,
18.27,92.06,
18.31,92.29,
18.35,92.53,
18.39,92.77,
18.43,93,
18.47,93.24,
18.51,93.47,
18.54,93.71,
18.58,93.95,
18.62,94.18,
18.65,94.42,20339.01128
18.69,94.66,38715.58792
18.72,94.89,38405.98799
18.75,95.13,193486.5462
18.79,95.37,58925.9037
18.82,95.61,30363.2842
18.85,95.85,98940.48167
18.88,96.08,93072.92858
18.91,96.32,72362.24991
18.94,96.56,28804.96405
18.97,96.8,14293.37176
19,97.04,10403.0152
19.02,97.28,6037.730864
19.05,97.52,1625.487525
19.08,97.76,6785.675292
19.1,98,11015.34448
19.13,98.24,8864.75527
19.15,98.48,21708.83014
19.17,98.72,37049.62911
19.2,98.96,35770.76409
19.22,99.2,33633.75401
19.24,99.44,31562.42039
19.26,99.68,68224.41584
19.28,99.92,59382.71738
19.3,100.16,38054.78275
19.32,100.4,20506.04156
19.34,100.65,22632.1223
19.35,100.89,34034.98438
19.37,101.13,23403.62655
19.39,101.37,13555.16752
19.4,101.61,16990.60093
19.42,101.85,8900.780035
19.43,102.1,10368.53749
19.44,102.34,15069.49873
19.46,102.58,4696.258324
19.47,102.82,13277.30114
19.48,103.07,64061.46643
19.49,103.31,26261.63218
19.5,103.55,25552.13685
19.51,103.79,16252.72374
19.51,104.04,20819.1617
19.52,104.28,17240.76702
19.53,104.52,21176.79322
19.54,104.76,28097.37513
19.54,105.01,40190.74614
19.55,105.25,54526.95551
19.55,105.49,303844.2805
19.55,105.73,
19.56,105.98,
19.56,106.22,
19.56,106.46,
19.56,106.71,
19.56,106.95,
19.56,107.19,
19.56,107.43,
19.56,107.68,
19.55,107.92,
19.55,108.16,
19.54,108.41,
19.54,108.65,
19.53,108.89,
19.53,109.13,
19.52,109.38,183954.4668
19.51,109.62,91957.12716
19.5,109.86,97110.97348
19.5,110.1,123632.8298
19.49,110.35,131015.9453
19.47,110.59,
19.46,110.83,
19.45,111.07,
19.44,111.31,
19.43,111.56,
19.41,111.8,
19.4,112.04,
19.38,112.28,
19.37,112.52,
19.35,112.77,
19.33,113.01,
19.31,113.25,
19.3,113.49,
19.28,113.73,
19.26,113.97,
19.24,114.21,
19.21,114.45,
19.19,114.69,
19.17,114.93,
19.15,115.17,
19.12,115.41,
19.1,115.65,
19.07,115.89,
19.04,116.13,
19.02,116.37,
18.99,116.61,
18.96,116.85,
18.93,117.09,
18.9,117.33,
18.87,117.57,
18.84,117.81,
18.81,118.05,
18.78,118.28,
18.75,118.52,
18.71,118.76,
18.68,119,
18.64,119.23,
18.61,119.47,
18.57,119.71,
18.53,119.94,
18.5,120.18,
18.46,120.42,
18.42,120.65,
18.38,120.89,20856.04735
18.34,121.12,
18.3,121.36,
18.26,121.59,
18.22,121.83,
18.17,122.06,
18.13,122.29,
18.09,122.53,
18.04,122.76,
18,123,
17.95,123.23,
17.91,123.46,
17.86,123.69,
17.81,123.92,
17.76,124.16,
17.71,124.39,
17.66,124.62,
17.61,124.85,
17.56,125.08,
17.51,125.31,
17.46,125.54,
17.41,125.77,0
16,81.74,0
16.06,81.96,0
16.13,82.18,0
16.2,82.4,0
16.27,82.62,0
16.33,82.84,0
16.4,83.07,0
16.46,83.29,0
16.53,83.51,0
16.59,83.74,0
16.65,83.96,0
16.72,84.18,0
16.78,84.41,0
16.84,84.63,0
16.9,84.86,0
16.96,85.09,0
17.02,85.31,0
17.08,85.54,0
17.14,85.77,0
17.2,85.99,0
17.25,86.22,0
17.31,86.45,0
17.37,86.68,0
17.42,86.91,0
17.48,87.14,0
17.53,87.36,0
17.59,87.59,0
17.64,87.82,0
17.69,88.05,0
17.74,88.29,0
17.8,88.52,0
17.85,88.75,0
17.9,88.98,0
17.95,89.21,0
18,89.44,0
18.04,89.68,0
18.09,89.91,
18.14,90.14,
18.19,90.37,
18.23,90.61,
18.28,90.84,
18.32,91.08,
18.36,91.31,
18.41,91.55,
18.45,91.78,
18.49,92.02,
18.53,92.25,
18.57,92.49,
18.62,92.72,
18.65,92.96,
18.69,93.2,
18.73,93.43,
18.77,93.67,
18.81,93.91,
18.84,94.14,25566.9864
18.88,94.38,23047.48965
18.91,94.62,31568.19748
18.95,94.86,47711.05858
18.98,95.1,45888.44276
19.01,95.34,82486.20018
19.04,95.57,53493.50184
19.08,95.81,49923.3478
19.11,96.05,64641.67487
19.14,96.29,48869.36088
19.17,96.53,20094.83868
19.2,96.77,17617.16747
19.22,97.01,9284.45384
19.25,97.25,38121.07102
19.28,97.49,4634.894927
19.3,97.73,7768.21445
19.33,97.97,10255.22742
19.35,98.21,8907.113179
19.38,98.45,21457.74039
19.4,98.69,19110.61441
19.42,98.94,33626.31658
19.45,99.18,39598.83924
19.47,99.42,45677.77182
19.49,99.66,60598.26356
19.51,99.9,75023.49162
19.53,100.14,64497.95179
19.55,100.39,26123.4966
19.56,100.63,21945.06254
19.58,100.87,19711.68328
19.6,101.11,22208.77625
19.61,101.35,4948.318207
19.63,101.6,10839.91306
19.64,101.84,17562.55516
19.66,102.08,20768.41653
19.67,102.33,9889.104887
19.68,102.57,6233.072595
19.7,102.81,4676.758089
19.71,103.05,7115.097971
19.72,103.3,8931.704644
19.73,103.54,8291.335061
19.74,103.78,8453.581595
19.74,104.03,7020.663593
19.75,104.27,14536.37604
19.76,104.51,18269.72372
19.76,104.76,25749.91954
19.77,105,29984.50613
19.77,105.24,213414.5074
19.78,105.49,553484.1069
19.78,105.73,
19.78,105.97,
19.79,106.22,
19.79,106.46,
19.79,106.71,
19.79,106.95,
19.79,107.19,
19.79,107.44,
19.78,107.68,
19.78,107.92,
19.78,108.17,
19.77,108.41,
19.77,108.65,
19.76,108.9,
19.76,109.14,
19.75,109.38,
19.74,109.63,157358.869
19.73,109.87,219600.6988
19.72,110.11,340542.2061
19.71,110.36,190566.8027
19.7,110.6,116532.0238
19.69,110.84,
19.68,111.09,
19.67,111.33,
19.65,111.57,
19.64,111.81,
19.63,112.06,
19.61,112.3,
19.59,112.54,
19.58,112.78,
19.56,113.03,
19.54,113.27,
19.52,113.51,
19.5,113.75,
19.48,113.99,
19.46,114.24,
19.44,114.48,
19.42,114.72,
19.4,114.96,
19.37,115.2,
19.35,115.44,
19.32,115.68,
19.3,115.92,
19.27,116.16,
19.24,116.4,
19.22,116.64,
19.19,116.88,
19.16,117.12,
19.13,117.36,
19.1,117.6,
19.07,117.84,
19.04,118.08,
19,118.32,
18.97,118.56,
18.94,118.79,
18.9,119.03,
18.87,119.27,
18.83,119.51,
18.8,119.75,
18.76,119.98,
18.72,120.22,
18.68,120.46,
18.64,120.69,
18.6,120.93,
18.56,121.16,
18.52,121.4,
18.48,121.64,
18.44,121.87,
18.4,122.11,
18.35,122.34,
18.31,122.58,
18.26,122.81,
18.22,123.04,
18.17,123.28,
18.13,123.51,
18.08,123.74,
18.03,123.98,
17.98,124.21,
17.93,124.44,
17.88,124.67,
17.83,124.9,
17.78,125.13,
17.73,125.37,
17.68,125.6,
17.63,125.83,0
16.21,81.66,0
16.28,81.89,0
16.34,82.11,0
16.41,82.33,0
16.48,82.55,0
16.55,82.77,0
16.61,83,0
16.68,83.22,0
16.74,83.44,0
16.81,83.67,0
16.87,83.89,0
16.93,84.12,0
16.99,84.34,0
17.06,84.57,0
17.12,84.8,0
17.18,85.02,0
17.24,85.25,0
17.3,85.48,0
17.36,85.7,0
17.41,85.93,0
17.47,86.16,0
17.53,86.39,0
17.59,86.62,0
17.64,86.85,0
17.7,87.08,0
17.75,87.31,0
17.81,87.54,0
17.86,87.77,0
17.91,88,0
17.96,88.23,0
18.02,88.46,0
18.07,88.69,0
18.12,88.93,0
18.17,89.16,0
18.22,89.39,0
18.27,89.62,0
18.31,89.86,
18.36,90.09,
18.41,90.33,
18.45,90.56,
18.5,90.79,
18.54,91.03,
18.59,91.26,
18.63,91.5,
18.67,91.74,
18.72,91.97,
18.76,92.21,
18.8,92.44,
18.84,92.68,
18.88,92.92,
18.92,93.16,
18.96,93.39,
18.99,93.63,
19.03,93.87,
19.07,94.11,13894.48499
19.1,94.34,19701.83933
19.14,94.58,12944.91752
19.17,94.82,44178.54354
19.21,95.06,59242.56601
19.24,95.3,49026.67307
19.27,95.54,62858.04567
19.3,95.78,56587.41661
19.33,96.02,53437.90753
19.36,96.26,60040.03901
19.39,96.5,44860.18629
19.42,96.74,40487.96165
19.45,96.98,41495.86105
19.48,97.22,32416.77793
19.51,97.46,3180.599416
19.53,97.7,4792.479643
19.56,97.94,8108.126032
19.58,98.19,5228.904623
19.61,98.43,13859.87915
19.63,98.67,22391.21504
19.65,98.91,42138.98902
19.67,99.15,81439.83259
19.7,99.4,55742.81691
19.72,99.64,99429.53999
19.74,99.88,55973.67952
19.76,100.12,77495.5434
19.78,100.37,29350.3641
19.79,100.61,13068.88401
19.81,100.85,13793.5588
19.83,101.09,8627.24012
19.84,101.34,21521.73231
19.86,101.58,9073.092698
19.87,101.82,17487.59193
19.89,102.07,97812.04264
19.9,102.31,13876.58276
19.91,102.56,7380.662942
19.92,102.8,9254.306086
19.94,103.04,4670.674168
19.95,103.29,10321.37537
19.96,103.53,10641.0967
19.96,103.77,12549.53498
19.97,104.02,11066.57305
19.98,104.26,9535.429926
19.99,104.51,7454.387365
19.99,104.75,9323.602072
20,104.99,36505.3782
20,105.24,121756.2545
20.01,105.48,257013.8098
20.01,105.73,438799.1297
20.01,105.97,
20.02,106.22,
20.02,106.46,
20.02,106.7,
20.02,106.95,
20.02,107.19,
20.02,107.44,
20.01,107.68,
20.01,107.93,
20.01,108.17,
20,108.42,
20,108.66,
19.99,108.9,
19.99,109.15,
19.98,109.39,
19.97,109.64,
19.96,109.88,
19.95,110.12,
19.94,110.37,
19.93,110.61,
19.92,110.86,
19.91,111.1,
19.9,111.34,
19.88,111.59,
19.87,111.83,
19.85,112.07,
19.84,112.32,
19.82,112.56,
19.81,112.8,
19.79,113.04,
19.77,113.29,
19.75,113.53,
19.73,113.77,
19.71,114.02,
19.69,114.26,
19.67,114.5,
19.65,114.74,
19.62,114.98,
19.6,115.23,
19.58,115.47,
19.55,115.71,
19.52,115.95,
19.5,116.19,
19.47,116.43,
19.44,116.67,
19.41,116.91,
19.39,117.15,
19.36,117.39,
19.33,117.63,
19.29,117.87,
19.26,118.11,
19.23,118.35,
19.2,118.59,
19.16,118.83,
19.13,119.07,
19.09,119.31,
19.06,119.55,
19.02,119.78,
18.98,120.02,
18.95,120.26,
18.91,120.5,
18.87,120.73,
18.83,120.97,
18.79,121.21,
18.75,121.44,
18.71,121.68,
18.66,121.92,
18.62,122.15,
18.58,122.39,
18.53,122.62,
18.49,122.86,
18.44,123.09,
18.4,123.33,
18.35,123.56,
18.3,123.79,
18.25,124.03,
18.2,124.26,
18.15,124.49,
18.1,124.72,
18.05,124.96,
18,125.19,
17.95,125.42,
17.9,125.65,
17.85,125.88,0
16.42,81.59,0
16.49,81.81,0
16.56,82.04,0
16.62,82.26,0
16.69,82.48,0
16.76,82.7,0
16.83,82.93,0
16.89,83.15,0
16.96,83.38,0
17.02,83.6,0
17.08,83.83,0
17.15,84.05,0
17.21,84.28,0
17.27,84.51,0
17.33,84.73,0
17.39,84.96,0
17.45,85.19,0
17.51,85.41,0
17.57,85.64,0
17.63,85.87,0
17.69,86.1,0
17.75,86.33,0
17.8,86.56,0
17.86,86.79,0
17.92,87.02,0
17.97,87.25,0
18.03,87.48,0
18.08,87.71,0
18.13,87.94,0
18.19,88.18,0
18.24,88.41,0
18.29,88.64,0
18.34,88.87,0
18.39,89.11,0
18.44,89.34,0
18.49,89.57,0
18.54,89.81,
18.58,90.04,
18.63,90.28,
18.68,90.51,
18.72,90.75,
18.77,90.98,
18.81,91.22,
18.85,91.45,
18.9,91.69,
18.94,91.93,
18.98,92.16,
19.02,92.4,
19.06,92.64,
19.1,92.88,
19.14,93.11,
19.18,93.35,
19.22,93.59,
19.26,93.83,
19.29,94.07,16414.06382
19.33,94.31,15376.00063
19.36,94.55,18219.14307
19.4,94.79,33998.65396
19.43,95.03,47531.09509
19.46,95.27,35867.90351
19.5,95.51,52269.88718
19.53,95.75,82712.59426
19.56,95.99,136937.8976
19.59,96.23,103912.7034
19.62,96.47,60668.12457
19.65,96.71,28932.40065
19.68,96.95,45194.32053
19.71,97.19,48152.27715
19.73,97.43,4412.185765
19.76,97.68,6473.702741
19.78,97.92,4538.615691
19.81,98.16,2337.298456
19.83,98.4,10495.66842
19.86,98.64,17148.55451
19.88,98.89,59682.48763
19.9,99.13,55334.40013
19.92,99.37,70813.53765
19.95,99.62,106051.0239
19.97,99.86,77239.48251
19.98,100.1,38565.70456
20,100.35,42349.53284
20.02,100.59,26660.5724
20.04,100.83,12769.14622
20.06,101.08,19519.84702
20.07,101.32,37824.9464
20.09,101.57,9259.642212
20.1,101.81,10703.88705
20.12,102.05,17691.38438
20.13,102.3,14960.77605
20.14,102.54,11789.55732
20.15,102.79,9492.586669
20.16,103.03,3007.013257
20.18,103.28,3388.627865
20.19,103.52,2906.815155
20.19,103.77,24801.01757
20.2,104.01,19384.4189
20.21,104.25,14409.38286
20.22,104.5,13975.3969
20.22,104.74,28023.03018
20.23,104.99,59155.20358
20.23,105.23,135226.8517
20.24,105.48,124601.1076
20.24,105.72,329459.3098
20.24,105.97,532789.2065
20.25,106.21,549850.2806
20.25,106.46,
20.25,106.7,
20.25,106.95,
20.25,107.19,
20.25,107.44,
20.24,107.68,
20.24,107.93,
20.24,108.17,
20.23,108.42,
20.23,108.66,
20.22,108.91,
20.22,109.15,
20.21,109.4,
20.2,109.64,
20.19,109.89,
20.18,110.13,
20.17,110.38,
20.16,110.62,
20.15,110.87,
20.14,111.11,
20.13,111.36,
20.11,111.6,
20.1,111.84,
20.08,112.09,
20.07,112.33,
20.05,112.58,
20.03,112.82,
20.02,113.06,
20,113.31,
19.98,113.55,
19.96,113.79,
19.94,114.04,
19.92,114.28,
19.9,114.52,
19.87,114.77,
19.85,115.01,
19.83,115.25,
19.8,115.49,
19.78,115.74,
19.75,115.98,
19.73,116.22,
19.7,116.46,
19.67,116.7,
19.64,116.94,
19.61,117.18,
19.58,117.43,
19.55,117.67,
19.52,117.91,
19.49,118.15,
19.46,118.39,
19.42,118.63,
19.39,118.87,
19.35,119.11,
19.32,119.35,
19.28,119.58,
19.25,119.82,
19.21,120.06,
19.17,120.3,
19.13,120.54,
19.09,120.78,
19.05,121.01,
19.01,121.25,
18.97,121.49,
18.93,121.72,
18.89,121.96,
18.84,122.2,
18.8,122.43,
18.75,122.67,
18.71,122.9,
18.66,123.14,
18.62,123.37,
18.57,123.61,
18.52,123.84,
18.47,124.08,
18.43,124.31,
18.38,124.54,
18.33,124.78,
18.27,125.01,
18.22,125.24,
18.17,125.48,
18.12,125.71,
18.07,125.94,0
16.63,81.52,0
16.7,81.74,0
16.77,81.96,0
16.84,82.19,0
16.91,82.41,0
16.97,82.64,0
17.04,82.86,0
17.11,83.08,0
17.17,83.31,0
17.24,83.53,0
17.3,83.76,0
17.36,83.99,0
17.43,84.21,0
17.49,84.44,0
17.55,84.67,0
17.61,84.9,0
17.67,85.12,0
17.73,85.35,0
17.79,85.58,0
17.85,85.81,0
17.91,86.04,0
17.97,86.27,0
18.02,86.5,0
18.08,86.73,0
18.14,86.96,0
18.19,87.19,0
18.25,87.42,0
18.3,87.66,0
18.35,87.89,0
18.41,88.12,0
18.46,88.35,0
18.51,88.59,0
18.56,88.82,0
18.61,89.05,0
18.66,89.29,0
18.71,89.52,0
18.76,89.76,0
18.81,89.99,
18.85,90.23,
18.9,90.46,
18.94,90.7,
18.99,90.94,
19.03,91.17,
19.08,91.41,
19.12,91.65,
19.16,91.88,
19.21,92.12,
19.25,92.36,
19.29,92.6,
19.33,92.83,
19.37,93.07,
19.41,93.31,
19.44,93.55,
19.48,93.79,
19.52,94.03,13552.91916
19.55,94.27,24360.2518
19.59,94.51,37352.56848
19.62,94.75,38685.21165
19.66,94.99,45294.97032
19.69,95.23,78365.80527
19.72,95.47,71252.21176
19.76,95.71,75662.81922
19.79,95.95,182288.4614
19.82,96.2,69729.26834
19.85,96.44,37293.28726
19.88,96.68,27261.04465
19.91,96.92,47147.82716
19.93,97.16,52507.7537
19.96,97.41,11672.92181
19.99,97.65,7559.83256
20.01,97.89,9249.950357
20.04,98.13,7291.747604
20.06,98.38,4997.02918
20.09,98.62,5060.036482
20.11,98.86,8205.346236
20.13,99.11,23521.40165
20.15,99.35,30036.34014
20.17,99.59,66880.78844
20.19,99.84,127285.7673
20.21,100.08,61692.72483
20.23,100.33,51332.74173
20.25,100.57,6975.395906
20.27,100.82,8331.792818
20.29,101.06,11826.28665
20.3,101.3,16377.10536
20.32,101.55,20784.78835
20.33,101.79,7676.821851
20.35,102.04,23315.67872
20.36,102.28,28055.32226
20.37,102.53,12033.01735
20.38,102.77,15222.95181
20.39,103.02,3213.882117
20.41,103.26,7545.143834
20.41,103.51,2373.791852
20.42,103.76,20300.40533
20.43,104,18252.18372
20.44,104.25,20522.07106
20.45,104.49,29023.5014
20.45,104.74,36535.06121
20.46,104.98,77917.38463
20.46,105.23,144046.9429
20.47,105.48,182513.1213
20.47,105.72,553718.0024
20.47,105.97,892202.1434
20.48,106.21,892202.412
20.48,106.46,
20.48,106.7,
20.48,106.95,
20.48,107.2,
20.48,107.44,
20.47,107.69,
20.47,107.93,
20.47,108.18,
20.46,108.42,
20.46,108.67,
20.45,108.92,
20.45,109.16,
20.44,109.41,
20.43,109.65,
20.42,109.9,
20.41,110.14,100376.6555
20.4,110.39,
20.39,110.63,
20.38,110.88,
20.37,111.13,
20.36,111.37,
20.34,111.62,
20.33,111.86,
20.31,112.11,
20.3,112.35,
20.28,112.59,
20.26,112.84,
20.25,113.08,
20.23,113.33,
20.21,113.57,
20.19,113.82,
20.17,114.06,
20.15,114.3,
20.13,114.55,
20.1,114.79,
20.08,115.03,
20.06,115.28,
20.03,115.52,
20.01,115.76,
19.98,116.01,
19.95,116.25,
19.93,116.49,
19.9,116.73,
19.87,116.97,
19.84,117.22,
19.81,117.46,
19.78,117.7,
19.75,117.94,
19.72,118.18,
19.68,118.42,
19.65,118.66,
19.61,118.9,
19.58,119.14,
19.54,119.38,
19.51,119.62,
19.47,119.86,
19.43,120.1,
19.4,120.34,
19.36,120.58,
19.32,120.82,
19.28,121.06,
19.24,121.29,
19.2,121.53,
19.15,121.77,
19.11,122.01,
19.07,122.24,
19.02,122.48,
18.98,122.72,
18.93,122.95,
18.89,123.19,
18.84,123.42,
18.79,123.66,
18.75,123.89,
18.7,124.13,
18.65,124.36,
18.6,124.6,
18.55,124.83,
18.5,125.06,
18.44,125.3,
18.39,125.53,
18.34,125.76,
18.29,125.99,0
16.85,81.45,0
16.92,81.67,0
16.98,81.89,0
17.05,82.12,0
17.12,82.34,0
17.19,82.57,0
17.25,82.79,0
17.32,83.02,0
17.39,83.24,0
17.45,83.47,0
17.52,83.69,0
17.58,83.92,0
17.64,84.15,0
17.71,84.38,0
17.77,84.6,0
17.83,84.83,0
17.89,85.06,0
17.95,85.29,0
18.01,85.52,0
18.07,85.75,0
18.13,85.98,0
18.19,86.21,0
18.24,86.44,0
18.3,86.67,0
18.36,86.9,0
18.41,87.13,0
18.47,87.37,0
18.52,87.6,0
18.57,87.83,0
18.63,88.07,0
18.68,88.3,0
18.73,88.53,0
18.78,88.77,0
18.83,89,0
18.88,89.24,0
18.93,89.47,0
18.98,89.71,0
19.03,89.94,
19.08,90.18,
19.12,90.41,
19.17,90.65,
19.21,90.89,
19.26,91.13,
19.3,91.36,
19.35,91.6,
19.39,91.84,
19.43,92.08,
19.47,92.31,
19.51,92.55,
19.55,92.79,
19.59,93.03,
19.63,93.27,
19.67,93.51,
19.71,93.75,14726.64657
19.74,93.99,12100.7612
19.78,94.23,27461.23928
19.82,94.47,47388.19453
19.85,94.71,64678.37237
19.88,94.95,86988.40192
19.92,95.2,79476.24171
19.95,95.44,86283.69556
19.98,95.68,47569.49027
20.01,95.92,62472.65886
20.04,96.16,78313.06891
20.07,96.41,37946.2733
20.1,96.65,47965.45086
20.13,96.89,66732.31234
20.16,97.13,47304.16799
20.19,97.38,14844.48166
20.21,97.62,8843.47907
20.24,97.86,7058.812288
20.27,98.11,7917.288826
20.29,98.35,6815.895544
20.31,98.6,3472.532738
20.34,98.84,7711.013483
20.36,99.08,18588.5597
20.38,99.33,23424.7086
20.4,99.57,25671.52426
20.42,99.82,54316.49745
20.44,100.06,20492.5114
20.46,100.31,9212.58248
20.48,100.55,3527.053825
20.5,100.8,13299.21253
20.51,101.04,7534.432621
20.53,101.29,13872.89315
20.55,101.53,15513.87339
20.56,101.78,56082.03244
20.58,102.02,8787.322266
20.59,102.27,27165.92992
20.6,102.52,11568.9428
20.61,102.76,8548.070155
20.62,103.01,5368.734525
20.64,103.25,5272.83598
20.65,103.5,10679.28892
20.65,103.75,11726.13736
20.66,103.99,13702.72687
20.67,104.24,31958.55498
20.68,104.49,58855.98658
20.68,104.73,62800.22561
20.69,104.98,61442.7203
20.69,105.22,183110.9993
20.7,105.47,501908.4553
20.7,105.72,1032027.664
20.7,105.96,788322.7586
20.71,106.21,733489.1327
20.71,106.46,
20.71,106.7,
20.71,106.95,
20.71,107.2,
20.71,107.44,
20.7,107.69,
20.7,107.94,
20.7,108.18,
20.69,108.43,
20.69,108.68,
20.68,108.92,
20.68,109.17,
20.67,109.42,
20.66,109.66,
20.65,109.91,257832.1126
20.64,110.15,
20.63,110.4,
20.62,110.65,
20.61,110.89,
20.6,111.14,
20.59,111.38,
20.57,111.63,
20.56,111.88,
20.54,112.12,
20.53,112.37,
20.51,112.61,
20.49,112.86,
20.48,113.1,
20.46,113.35,
20.44,113.59,
20.42,113.84,
20.4,114.08,
20.38,114.33,
20.35,114.57,
20.33,114.81,
20.31,115.06,
20.28,115.3,
20.26,115.55,
20.23,115.79,
20.21,116.03,
20.18,116.28,
20.15,116.52,
20.13,116.76,
20.1,117.01,
20.07,117.25,
20.04,117.49,
20.01,117.73,
19.97,117.97,
19.94,118.22,
19.91,118.46,
19.88,118.7,
19.84,118.94,
19.81,119.18,
19.77,119.42,
19.73,119.66,
19.7,119.9,
19.66,120.14,
19.62,120.38,
19.58,120.62,
19.54,120.86,
19.5,121.1,
19.46,121.34,
19.42,121.58,
19.38,121.81,
19.33,122.05,
19.29,122.29,
19.25,122.53,
19.2,122.76,
19.16,123,
19.11,123.24,
19.06,123.47,
19.02,123.71,
18.97,123.95,
18.92,124.18,
18.87,124.42,
18.82,124.65,
18.77,124.88,
18.72,125.12,
18.67,125.35,
18.61,125.59,
18.56,125.82,
18.51,126.05,0
17.06,81.37,0
17.13,81.6,0
17.2,81.82,0
17.27,82.05,0
17.33,82.27,0
17.4,82.5,0
17.47,82.72,0
17.54,82.95,0
17.6,83.17,0
17.67,83.4,0
17.73,83.63,0
17.8,83.85,0
17.86,84.08,0
17.92,84.31,0
17.98,84.54,0
18.05,84.77,0
18.11,85,0
18.17,85.23,0
18.23,85.46,0
18.29,85.69,0
18.35,85.92,0
18.4,86.15,0
18.46,86.38,0
18.52,86.61,0
18.58,86.84,0
18.63,87.08,0
18.69,87.31,0
18.74,87.54,0
18.79,87.78,0
18.85,88.01,0
18.9,88.24,0
18.95,88.48,0
19,88.71,0
19.05,88.95,0
19.1,89.18,0
19.15,89.42,0
19.2,89.66,0
19.25,89.89,
19.3,90.13,
19.35,90.37,
19.39,90.6,
19.44,90.84,
19.48,91.08,
19.53,91.32,
19.57,91.55,
19.61,91.79,
19.66,92.03,
19.7,92.27,
19.74,92.51,
19.78,92.75,
19.82,92.99,
19.86,93.23,
19.9,93.47,
19.93,93.71,13873.37852
19.97,93.95,11166.89721
20.01,94.19,23343.6938
20.04,94.43,72341.85123
20.08,94.68,60185.32113
20.11,94.92,105812.1691
20.15,95.16,65558.63491
20.18,95.4,67523.09366
20.21,95.65,76519.40919
20.24,95.89,74234.16966
20.27,96.13,82898.01903
20.3,96.37,65296.36591
20.33,96.62,69989.6621
20.36,96.86,65203.97451
20.39,97.1,40220.92805
20.42,97.35,27539.20345
20.44,97.59,14560.05303
20.47,97.84,8564.92548
20.49,98.08,7334.31946
20.52,98.33,8310.701794
20.54,98.57,5358.369301
20.57,98.81,6969.472539
20.59,99.06,12397.36214
20.61,99.3,22291.75237
20.63,99.55,37753.89013
20.65,99.8,21099.45185
20.67,100.04,12912.49893
20.69,100.29,7136.828297
20.71,100.53,3413.517842
20.73,100.78,3734.049545
20.74,101.02,3935.66506
20.76,101.27,33363.64771
20.78,101.52,23345.01189
20.79,101.76,14234.13352
20.81,102.01,14965.95849
20.82,102.26,5189.381808
20.83,102.5,7468.057474
20.84,102.75,6961.461447
20.86,103,30327.5614
20.87,103.24,26610.64594
20.88,103.49,40511.58055
20.88,103.74,60936.09991
20.89,103.98,44388.87061
20.9,104.23,43624.29641
20.91,104.48,38169.7199
20.91,104.73,37545.70906
20.92,104.97,61397.44139
20.92,105.22,382251.784
20.93,105.47,1326399.02
20.93,105.71,4048683.926
20.94,105.96,853999.4911
20.94,106.21,753622.9383
20.94,106.46,544737.2215
20.94,106.7,
20.94,106.95,
20.94,107.2,
20.94,107.45,
20.93,107.69,
20.93,107.94,
20.93,108.19,
20.92,108.44,
20.92,108.68,
20.91,108.93,
20.91,109.18,
20.9,109.42,
20.89,109.67,252493.5617
20.88,109.92,
20.87,110.16,
20.86,110.41,
20.85,110.66,
20.84,110.91,
20.83,111.15,
20.82,111.4,
20.8,111.65,
20.79,111.89,
20.77,112.14,
20.76,112.38,
20.74,112.63,
20.72,112.88,
20.71,113.12,
20.69,113.37,
20.67,113.61,
20.65,113.86,
20.63,114.1,
20.61,114.35,
20.58,114.59,
20.56,114.84,
20.54,115.08,
20.51,115.33,
20.49,115.57,
20.46,115.82,
20.44,116.06,
20.41,116.31,
20.38,116.55,
20.35,116.79,
20.32,117.04,
20.29,117.28,
20.26,117.52,
20.23,117.77,
20.2,118.01,
20.17,118.25,
20.14,118.49,
20.1,118.74,
20.07,118.98,
20.03,119.22,
20,119.46,
19.96,119.7,
19.92,119.94,
19.89,120.18,
19.85,120.42,
19.81,120.66,
19.77,120.9,
19.73,121.14,
19.69,121.38,
19.64,121.62,
19.6,121.86,
19.56,122.1,
19.52,122.34,
19.47,122.57,
19.43,122.81,
19.38,123.05,
19.33,123.29,
19.29,123.52,
19.24,123.76,
19.19,124,
19.14,124.23,
19.09,124.47,
19.04,124.7,
18.99,124.94,
18.94,125.17,
18.89,125.41,
18.83,125.64,
18.78,125.88,
18.73,126.11,0
17.27,81.3,0
17.34,81.52,0
17.41,81.75,0
17.48,81.97,0
17.55,82.2,0
17.62,82.42,0
17.68,82.65,0
17.75,82.88,0
17.82,83.1,0
17.88,83.33,0
17.95,83.56,0
18.01,83.79,0
18.08,84.01,0
