x,y,human20_585
18.76,114.41,26.87608
18.74,114.65,26.634996
18.72,114.89,26.341629
18.69,115.12,26.013624
18.67,115.36,25.70938
18.64,115.6,25.418133
18.62,115.84,25.201958
18.59,116.08,25.010717
18.57,116.32,24.846695
18.54,116.55,24.614197
18.51,116.79,24.361486
18.48,117.03,24.195324
18.45,117.27,24.102879
18.42,117.5,24.09729
18.39,117.74,24.080376
18.36,117.98,24.123535
18.33,118.21,24.173096
18.3,118.45,24.29373
18.26,118.69,24.351574
18.23,118.92,24.429438
18.19,119.16,24.505737
18.16,119.39,24.68071
18.12,119.63,24.800896
18.09,119.87,24.774347
18.05,120.1,24.57118
18.01,120.33,23.837843
17.97,120.57,21.518036
17.93,120.8,20.611998
17.9,121.04,21.189854
17.85,121.27,20.61522
17.81,121.5,20.018055
17.77,121.74,20.582153
17.73,121.97,21.492031
17.69,122.2,22.534729
17.64,122.44,22.11698
17.6,122.67,22.77464
17.55,122.9,23.535538
17.51,123.13,23.833782
17.46,123.36,23.833618
17.42,123.59,23.853678
17.37,123.82,23.822582
17.32,124.06,23.730373
17.27,124.29,23.594387
17.22,124.52,23.41527
17.17,124.75,23.081583
17.12,124.97,23.036806
17.07,125.2,23.05363
17.02,125.43,22.830004
16.97,125.66,22.565722
15.57,81.88,33.238453
15.64,82.1,34.12457
15.71,82.32,34.16988
15.77,82.54,33.892452
15.84,82.76,33.525032
15.91,82.98,33.24683
15.97,83.2,33.008076
16.03,83.42,32.8673
16.1,83.64,32.764477
16.16,83.87,32.67025
16.22,84.09,32.537296
16.29,84.31,32.446106
16.35,84.54,32.37342
16.41,84.76,32.35149
16.47,84.99,32.33743
16.53,85.21,32.343502
16.59,85.44,32.33047
16.65,85.66,32.30429
16.71,85.89,32.235115
16.76,86.11,32.15703
16.82,86.34,32.025955
16.88,86.57,31.914965
16.93,86.79,31.832716
16.99,87.02,31.784472
17.04,87.25,31.720724
17.1,87.48,31.645548
17.15,87.71,31.613342
17.2,87.93,31.598625
17.25,88.16,31.531433
17.31,88.39,31.450642
17.36,88.62,31.346523
17.41,88.85,31.259432
17.46,89.08,31.161648
17.51,89.31,31.09797
17.55,89.54,30.977606
17.6,89.78,30.844189
17.65,90.01,30.697483
17.7,90.24,30.539766
17.74,90.47,30.36521
17.79,90.7,30.224045
17.83,90.94,30.05304
17.88,91.17,29.850742
17.92,91.4,29.598492
17.96,91.64,29.335232
18.01,91.87,29.044397
18.05,92.1,28.780504
18.09,92.34,28.505363
18.13,92.57,28.284212
18.17,92.81,28.059284
18.21,93.04,27.862467
18.25,93.28,27.66464
18.28,93.51,27.549967
18.32,93.75,27.451689
18.36,93.98,27.36389
18.39,94.22,27.030516
18.43,94.46,25.47909
18.46,94.69,25.583277
18.5,94.93,25.567104
18.53,95.17,24.27744
18.56,95.4,23.835672
18.59,95.64,23.990011
18.63,95.88,24.797491
18.66,96.12,24.116686
18.69,96.35,22.626633
18.71,96.59,22.211666
18.74,96.83,24.114311
18.77,97.07,25.169495
18.8,97.31,24.331036
18.83,97.55,23.119873
18.85,97.79,24.32437
18.88,98.02,24.404629
18.9,98.26,24.276844
18.92,98.5,23.817749
18.95,98.74,23.245712
18.97,98.98,22.898806
18.99,99.22,23.674908
19.01,99.46,24.107313
19.03,99.7,23.612455
19.05,99.94,22.651321
19.07,100.18,23.491346
19.09,100.42,24.527493
19.11,100.66,23.721827
19.13,100.91,24.204529
19.14,101.15,24.724585
19.16,101.39,24.333708
19.17,101.63,22.693928
19.19,101.87,24.059143
19.2,102.11,24.910292
19.21,102.35,24.786867
19.23,102.59,25.0396
19.24,102.83,24.950846
19.25,103.08,24.958097
19.26,103.32,24.864069
19.27,103.56,25.397718
19.28,103.8,25.707565
19.29,104.04,25.347004
19.29,104.29,24.534445
19.3,104.53,23.539953
19.31,104.77,23.643444
19.31,105.01,23.924732
19.32,105.25,23.848011
19.32,105.5,23.528318
19.32,105.74,24.452917
19.33,105.98,25.420507
19.33,106.22,26.71228
19.33,106.46,27.898449
19.33,106.71,29.194721
19.33,106.95,30.262606
19.33,107.19,31.086742
19.33,107.43,31.747423
19.33,107.67,32.296734
19.32,107.92,33.069145
19.32,108.16,33.815414
19.32,108.4,34.756214
19.31,108.64,39.383812
19.31,108.88,33.38374
19.3,109.13,32.005306
19.29,109.37,30.64944
19.28,109.61,30.379293
19.28,109.85,30.73209
19.27,110.09,31.27295
19.26,110.34,31.143469
19.25,110.58,30.312794
19.24,110.82,30.744074
19.22,111.06,30.335718
19.21,111.3,29.796272
19.2,111.54,29.474081
19.18,111.78,29.290861
19.17,112.02,29.072664
19.15,112.27,29.004904
19.14,112.51,28.859253
19.12,112.75,28.654573
19.1,112.99,28.353168
19.09,113.23,28.022326
19.07,113.47,27.66523
19.05,113.71,27.41331
19.03,113.95,27.246927
19.01,114.19,27.06665
18.99,114.43,26.902596
18.96,114.67,26.670033
18.94,114.91,26.411718
18.92,115.15,26.156136
18.89,115.39,25.859509
18.87,115.63,25.590168
18.84,115.87,25.342718
18.82,116.11,25.128105
18.79,116.35,24.950354
18.76,116.58,24.656061
18.74,116.82,24.299074
18.71,117.06,24.0244
18.68,117.3,23.890026
18.65,117.54,23.813221
18.62,117.77,23.806152
18.59,118.01,23.829456
18.55,118.25,23.829395
18.52,118.49,23.848513
18.49,118.72,23.91035
18.45,118.96,24.001581
18.42,119.2,24.106865
18.38,119.43,24.196867
18.35,119.67,24.27344
18.31,119.9,24.291811
18.27,120.14,24.285109
18.24,120.38,23.66536
18.2,120.61,21.495073
18.16,120.84,20.55993
18.12,121.08,20.904186
18.08,121.31,20.124699
18.04,121.55,20.23016
17.99,121.78,20.78579
17.95,122.02,21.215622
17.91,122.25,22.646795
17.87,122.48,22.250975
17.82,122.71,22.876568
17.78,122.95,23.34476
17.73,123.18,23.646023
17.68,123.41,23.647854
17.64,123.64,23.644253
17.59,123.87,23.632465
17.54,124.11,23.562954
17.49,124.34,23.455359
17.44,124.57,23.3466
17.39,124.8,23.05599
17.34,125.03,23.059374
17.29,125.26,23.093296
17.24,125.49,22.85736
17.19,125.72,22.69332
15.78,81.81,33.39213
15.85,82.03,34.42994
15.92,82.25,34.59167
15.99,82.47,34.261105
16.05,82.69,33.84732
16.12,82.91,33.53648
16.18,83.13,33.274662
16.25,83.36,33.12619
16.31,83.58,32.985615
16.38,83.8,32.87359
16.44,84.03,32.751293
16.5,84.25,32.648792
16.56,84.47,32.530006
16.62,84.7,32.44552
16.69,84.92,32.366077
16.75,85.15,32.35666
16.8,85.37,32.325214
16.86,85.6,32.295868
16.92,85.83,32.232025
16.98,86.05,32.174747
17.04,86.28,32.059483
17.09,86.51,31.930855
17.15,86.74,31.817621
17.21,86.96,31.737782
17.26,87.19,31.660294
17.31,87.42,31.561264
17.37,87.65,31.492987
17.42,87.88,31.496819
17.47,88.11,31.443598
17.53,88.34,31.36533
17.58,88.57,31.258017
17.63,88.8,31.16129
17.68,89.03,31.044998
17.73,89.26,30.960043
17.78,89.49,30.873407
17.82,89.73,30.797722
17.87,89.96,30.67024
17.92,90.19,30.525763
17.96,90.42,30.362297
18.01,90.66,30.219759
18.05,90.89,30.040052
18.1,91.12,29.851645
18.14,91.36,29.625109
18.19,91.59,29.38739
18.23,91.83,29.105267
18.27,92.06,28.842327
18.31,92.29,28.562452
18.35,92.53,28.324139
18.39,92.77,28.100462
18.43,93,27.908134
18.47,93.24,27.759983
18.51,93.47,27.625881
18.54,93.71,27.552149
18.58,93.95,27.398571
18.62,94.18,27.035456
18.65,94.42,25.694574
18.69,94.66,25.905985
18.72,94.89,25.76974
18.75,95.13,24.9355
18.79,95.37,24.021805
18.82,95.61,24.033726
18.85,95.85,24.739002
18.88,96.08,24.077759
18.91,96.32,22.55105
18.94,96.56,22.840874
18.97,96.8,23.888233
19,97.04,24.292048
19.02,97.28,23.884712
19.05,97.52,22.986654
19.08,97.76,23.820324
19.1,98,23.907207
19.13,98.24,24.226513
19.15,98.48,23.704357
19.17,98.72,23.371649
19.2,98.96,23.086039
19.22,99.2,23.375467
19.24,99.44,23.868965
19.26,99.68,23.865524
19.28,99.92,22.103039
19.3,100.16,23.075756
19.32,100.4,24.126062
19.34,100.65,23.53247
19.35,100.89,24.046955
19.37,101.13,24.543085
19.39,101.37,24.222515
19.4,101.61,22.268297
19.42,101.85,23.175558
19.43,102.1,24.222303
19.44,102.34,24.149319
19.46,102.58,24.117905
19.47,102.82,24.57947
19.48,103.07,24.212906
19.49,103.31,25.19574
19.5,103.55,25.204468
19.51,103.79,24.961868
19.51,104.04,24.605017
19.52,104.28,24.022999
19.53,104.52,23.956898
19.54,104.76,24.26677
19.54,105.01,23.932625
19.55,105.25,23.689812
19.55,105.49,24.05085
19.55,105.73,24.513327
19.56,105.98,25.542862
19.56,106.22,26.666138
19.56,106.46,27.888597
19.56,106.71,29.067316
19.56,106.95,30.141073
19.56,107.19,31.11847
19.56,107.43,32.039654
19.56,107.68,32.865517
19.55,107.92,33.424294
19.55,108.16,34.093685
19.54,108.41,35.1662
19.54,108.65,38.074577
19.53,108.89,37.20468
19.53,109.13,36.62691
19.52,109.38,34.031837
19.51,109.62,34.553967
19.5,109.86,33.670223
19.5,110.1,35.651493
19.49,110.35,31.898994
19.47,110.59,30.046116
19.46,110.83,30.591051
19.45,111.07,30.235447
19.44,111.31,29.748259
19.43,111.56,29.393278
19.41,111.8,29.164951
19.4,112.04,28.970114
19.38,112.28,28.957369
19.37,112.52,28.952806
19.35,112.77,28.838686
19.33,113.01,28.547384
19.31,113.25,28.237392
19.3,113.49,27.939623
19.28,113.73,27.626926
19.26,113.97,27.322239
19.24,114.21,27.074274
19.21,114.45,26.843702
19.19,114.69,26.583393
19.17,114.93,26.278223
19.15,115.17,26.034357
19.12,115.41,25.761223
19.1,115.65,25.483871
19.07,115.89,25.229355
19.04,116.13,25.030933
19.02,116.37,24.815022
18.99,116.61,24.548422
18.96,116.85,24.28148
18.93,117.09,24.024197
18.9,117.33,23.813976
18.87,117.57,23.696539
18.84,117.81,23.64215
18.81,118.05,23.640606
18.78,118.28,23.582209
18.75,118.52,23.530424
18.71,118.76,23.488525
18.68,119,23.520405
18.64,119.23,23.61291
18.61,119.47,23.633457
18.57,119.71,23.646423
18.53,119.94,23.65762
18.5,120.18,23.754213
18.46,120.42,23.494287
18.42,120.65,21.549109
18.38,120.89,20.470572
18.34,121.12,20.646015
18.3,121.36,20.286907
18.26,121.59,20.550316
18.22,121.83,21.215912
18.17,122.06,21.368567
18.13,122.29,22.81297
18.09,122.53,22.443563
18.04,122.76,22.939915
18,123,23.144001
17.95,123.23,23.338345
17.91,123.46,23.445711
17.86,123.69,23.48324
17.81,123.92,23.454077
17.76,124.16,23.393156
17.71,124.39,23.329578
17.66,124.62,23.234356
17.61,124.85,23.022116
17.56,125.08,23.06299
17.51,125.31,23.088976
17.46,125.54,22.931608
17.41,125.77,22.786585
16,81.74,33.47661
16.06,81.96,34.59139
16.13,82.18,34.746162
16.2,82.4,34.389957
16.27,82.62,33.954494
16.33,82.84,33.600487
16.4,83.07,33.351845
16.46,83.29,33.19375
16.53,83.51,33.05181
16.59,83.74,32.983044
16.65,83.96,32.890015
16.72,84.18,32.80933
16.78,84.41,32.69583
16.84,84.63,32.527092
16.9,84.86,32.411102
16.96,85.09,32.381397
17.02,85.31,32.321915
17.08,85.54,32.251427
17.14,85.77,32.1752
17.2,85.99,32.10464
17.25,86.22,32.008923
17.31,86.45,31.909304
17.37,86.68,31.793411
17.42,86.91,31.703342
17.48,87.14,31.616331
17.53,87.36,31.493166
17.59,87.59,31.376444
17.64,87.82,31.35987
17.69,88.05,31.337591
17.74,88.29,31.298338
17.8,88.52,31.18697
17.85,88.75,31.084085
17.9,88.98,30.96655
17.95,89.21,30.873201
18,89.44,30.760004
18.04,89.68,30.679638
18.09,89.91,30.562628
18.14,90.14,30.455286
18.19,90.37,30.310356
18.23,90.61,30.145285
18.28,90.84,29.963747
18.32,91.08,29.763388
18.36,91.31,29.530054
18.41,91.55,29.326689
18.45,91.78,29.093185
18.49,92.02,28.851414
18.53,92.25,28.593391
18.57,92.49,28.356894
18.62,92.72,28.128551
18.65,92.96,27.959852
18.69,93.2,27.813007
18.73,93.43,27.691282
18.77,93.67,27.495476
18.81,93.91,27.416895
18.84,94.14,26.245993
18.88,94.38,25.866102
18.91,94.62,26.126844
18.95,94.86,25.953775
18.98,95.1,25.093887
19.01,95.34,24.106335
19.04,95.57,24.542215
19.08,95.81,24.782516
19.11,96.05,23.424305
19.14,96.29,23.335678
19.17,96.53,23.13853
19.2,96.77,24.013565
19.22,97.01,24.139956
19.25,97.25,24.322165
19.28,97.49,23.522371
19.3,97.73,23.681526
19.33,97.97,23.971334
19.35,98.21,24.086615
19.38,98.45,24.085865
19.4,98.69,23.704626
19.42,98.94,23.377
19.45,99.18,23.303806
19.47,99.42,24.009697
19.49,99.66,24.240948
19.51,99.9,22.72655
19.53,100.14,22.249104
19.55,100.39,23.508577
19.56,100.63,23.406385
19.58,100.87,23.134197
19.6,101.11,23.487705
19.61,101.35,23.592672
19.63,101.6,22.766642
19.64,101.84,22.324152
19.66,102.08,22.826265
19.67,102.33,23.597363
19.68,102.57,23.572298
19.7,102.81,24.015152
19.71,103.05,24.230288
19.72,103.3,24.270773
19.73,103.54,24.042343
19.74,103.78,24.090021
19.74,104.03,23.411789
19.75,104.27,23.463217
19.76,104.51,23.9479
19.76,104.76,24.093756
19.77,105,23.937887
19.77,105.24,23.533718
19.78,105.49,23.329578
19.78,105.73,24.20791
19.78,105.97,25.376842
19.79,106.22,26.549915
19.79,106.46,27.75217
19.79,106.71,28.975506
19.79,106.95,30.102037
19.79,107.19,31.264246
19.79,107.44,32.371445
19.78,107.68,33.13082
19.78,107.92,33.637753
19.78,108.17,34.123486
19.77,108.41,34.90891
19.77,108.65,36.423973
19.76,108.9,36.679066
19.76,109.14,39.22856
19.75,109.38,34.379917
19.74,109.63,35.05528
19.73,109.87,34.151478
19.72,110.11,36.324623
19.71,110.36,33.357857
19.7,110.6,31.083387
19.69,110.84,29.357807
19.68,111.09,30.018393
19.67,111.33,29.7991
19.65,111.57,29.460056
19.64,111.81,29.149717
19.63,112.06,28.968431
19.61,112.3,29.016909
19.59,112.54,29.051315
19.58,112.78,28.98268
19.56,113.03,28.70598
19.54,113.27,28.368359
19.52,113.51,28.03999
19.5,113.75,27.74167
19.48,113.99,27.413025
19.46,114.24,27.147026
19.44,114.48,26.881327
19.42,114.72,26.588623
19.4,114.96,26.30124
19.37,115.2,25.95971
19.35,115.44,25.678665
19.32,115.68,25.333406
19.3,115.92,25.027126
19.27,116.16,24.829256
19.24,116.4,24.568644
19.22,116.64,24.373766
19.19,116.88,24.188498
19.16,117.12,23.982828
19.13,117.36,23.794691
19.1,117.6,23.630583
19.07,117.84,23.603796
19.04,118.08,23.580338
19,118.32,23.467297
18.97,118.56,23.383287
18.94,118.79,23.272594
18.9,119.03,23.233854
18.87,119.27,23.234293
18.83,119.51,23.227228
18.8,119.75,23.250603
18.76,119.98,23.285738
18.72,120.22,23.401566
18.68,120.46,23.500093
18.64,120.69,23.029526
18.6,120.93,22.715366
18.56,121.16,21.324753
18.52,121.4,21.85252
18.48,121.64,21.760113
18.44,121.87,22.316122
18.4,122.11,22.891453
18.35,122.34,23.087646
18.31,122.58,22.802023
18.26,122.81,22.896343
18.22,123.04,23.01899
18.17,123.28,23.075758
18.13,123.51,23.194016
18.08,123.74,23.310488
18.03,123.98,23.293777
17.98,124.21,23.236612
17.93,124.44,23.188456
17.88,124.67,23.148731
17.83,124.9,22.9902
17.78,125.13,23.05921
17.73,125.37,23.138231
17.68,125.6,23.051
17.63,125.83,22.900614
16.21,81.66,33.454273
16.28,81.89,34.376
16.34,82.11,34.480824
16.41,82.33,34.22654
16.48,82.55,33.79583
16.55,82.77,33.467876
16.61,83,33.248566
16.68,83.22,33.13491
16.74,83.44,33.04902
16.81,83.67,33.04888
16.87,83.89,32.97281
16.93,84.12,32.90232
16.99,84.34,32.774086
17.06,84.57,32.66412
17.12,84.8,32.546864
17.18,85.02,32.474815
17.24,85.25,32.39391
17.3,85.48,32.285046
17.36,85.7,32.148556
17.41,85.93,32.05711
17.47,86.16,31.926336
17.53,86.39,31.809887
17.59,86.62,31.691305
17.64,86.85,31.609655
17.7,87.08,31.539143
17.75,87.31,31.415953
17.81,87.54,31.270683
17.86,87.77,31.216444
17.91,88,31.19561
17.96,88.23,31.192974
18.02,88.46,31.102425
18.07,88.69,30.998232
18.12,88.93,30.88376
18.17,89.16,30.776854
18.22,89.39,30.689203
18.27,89.62,30.591404
18.31,89.86,30.475225
18.36,90.09,30.370167
18.41,90.33,30.218683
18.45,90.56,30.05184
18.5,90.79,29.86115
18.54,91.03,29.654736
18.59,91.26,29.435217
18.63,91.5,29.247587
18.67,91.74,29.025032
18.72,91.97,28.814878
18.76,92.21,28.600567
18.8,92.44,28.382483
18.84,92.68,28.15661
18.88,92.92,27.970373
18.92,93.16,27.813963
18.96,93.39,27.672518
18.99,93.63,27.530947
19.03,93.87,26.85619
19.07,94.11,25.994993
19.1,94.34,25.984383
19.14,94.58,26.010492
19.17,94.82,25.74671
19.21,95.06,25.015331
19.24,95.3,24.25485
19.27,95.54,24.61722
19.3,95.78,24.719177
19.33,96.02,23.367634
19.36,96.26,23.79022
19.39,96.5,23.654346
19.42,96.74,24.422771
19.45,96.98,24.611687
19.48,97.22,24.78783
19.51,97.46,23.420242
19.53,97.7,23.74073
19.56,97.94,24.577997
19.58,98.19,24.267721
19.61,98.43,24.495682
19.63,98.67,23.907354
19.65,98.91,23.416565
19.67,99.15,23.838615
19.7,99.4,23.934196
19.72,99.64,23.815855
19.74,99.88,22.79189
19.76,100.12,22.780289
19.78,100.37,23.067835
19.79,100.61,22.941624
19.81,100.85,22.389187
19.83,101.09,22.493082
19.84,101.34,23.11814
19.86,101.58,22.856474
19.87,101.82,21.924658
19.89,102.07,22.10342
19.9,102.31,22.681057
19.91,102.56,23.83012
19.92,102.8,23.678907
19.94,103.04,23.47864
19.95,103.29,24.038065
19.96,103.53,24.347107
19.96,103.77,23.695028
19.97,104.02,23.880823
19.98,104.26,23.89708
19.99,104.51,23.83578
19.99,104.75,24.347193
20,104.99,24.15503
20,105.24,22.670765
20.01,105.48,23.159328
20.01,105.73,23.735516
20.01,105.97,24.904072
20.02,106.22,26.356226
20.02,106.46,27.494987
20.02,106.7,28.740154
20.02,106.95,30.085552
20.02,107.19,31.318718
20.02,107.44,32.447426
20.01,107.68,33.34596
20.01,107.93,33.922985
20.01,108.17,34.576706
20,108.42,35.31809
20,108.66,36.37898
19.99,108.9,37.113182
19.99,109.15,40.491547
19.98,109.39,42.750675
19.97,109.64,51.42912
19.96,109.88,38.99601
19.95,110.12,41.649754
19.94,110.37,37.661476
19.93,110.61,32.90036
19.92,110.86,30.1884
19.91,111.1,30.382528
19.9,111.34,30.0575
19.88,111.59,29.561068
19.87,111.83,29.07433
19.85,112.07,28.857971
19.84,112.32,28.853603
19.82,112.56,29.057503
19.81,112.8,29.143927
19.79,113.04,28.904488
19.77,113.29,28.531609
19.75,113.53,28.151348
19.73,113.77,27.87272
19.71,114.02,27.60753
19.69,114.26,27.335327
19.67,114.5,27.046047
19.65,114.74,26.7914
19.62,114.98,26.40099
19.6,115.23,26.015627
19.58,115.47,25.676336
19.55,115.71,25.304523
19.52,115.95,24.924864
19.5,116.19,24.601542
19.47,116.43,24.371357
19.44,116.67,24.214024
19.41,116.91,24.049812
19.39,117.15,23.881456
19.36,117.39,23.765522
19.33,117.63,23.650728
19.29,117.87,23.53974
19.26,118.11,23.465387
19.23,118.35,23.386663
19.2,118.59,23.270008
19.16,118.83,23.138353
19.13,119.07,23.023209
19.09,119.31,22.943663
19.06,119.55,22.921082
19.02,119.78,22.951838
18.98,120.02,23.050817
18.95,120.26,23.118612
18.91,120.5,23.35943
18.87,120.73,23.327013
18.83,120.97,23.22798
18.79,121.21,23.11548
18.75,121.44,22.977987
18.71,121.68,22.897495
18.66,121.92,22.93762
18.62,122.15,23.03644
18.58,122.39,23.126999
18.53,122.62,22.970982
18.49,122.86,22.952417
18.44,123.09,22.975878
18.4,123.33,22.954544
18.35,123.56,23.014454
18.3,123.79,23.065287
18.25,124.03,23.075705
18.2,124.26,23.050806
18.15,124.49,23.02059
18.1,124.72,22.99442
18.05,124.96,22.85787
18,125.19,22.99444
17.95,125.42,23.148191
17.9,125.65,23.20238
17.85,125.88,22.992128
16.42,81.59,31.938103
16.49,81.81,32.41501
16.56,82.04,32.56805
16.62,82.26,32.65567
16.69,82.48,32.915558
16.76,82.7,32.92628
16.83,82.93,32.881138
16.89,83.15,32.885822
16.96,83.38,32.85803
17.02,83.6,32.89519
17.08,83.83,32.89989
17.15,84.05,32.86071
17.21,84.28,32.75182
17.27,84.51,32.65915
17.33,84.73,32.567833
17.39,84.96,32.47226
17.45,85.19,32.380787
17.51,85.41,32.25239
17.57,85.64,32.092598
17.63,85.87,31.984583
17.69,86.1,31.847385
17.75,86.33,31.71713
17.8,86.56,31.594812
17.86,86.79,31.492357
17.92,87.02,31.402609
17.97,87.25,31.312792
18.03,87.48,31.167067
18.08,87.71,31.086933
18.13,87.94,31.0537
18.19,88.18,31.049078
18.24,88.41,30.98067
18.29,88.64,30.889608
18.34,88.87,30.782795
18.39,89.11,30.699211
18.44,89.34,30.59721
18.49,89.57,30.514511
18.54,89.81,30.391735
18.58,90.04,30.282757
18.63,90.28,30.120356
18.68,90.51,29.946033
18.72,90.75,29.774048
18.77,90.98,29.591282
18.81,91.22,29.374016
18.85,91.45,29.179768
18.9,91.69,28.972397
18.94,91.93,28.784689
18.98,92.16,28.586752
19.02,92.4,28.367311
19.06,92.64,28.149075
19.1,92.88,27.95642
19.14,93.11,27.779758
19.18,93.35,27.67598
19.22,93.59,26.605766
19.26,93.83,26.283989
19.29,94.07,25.852348
19.33,94.31,25.914808
19.36,94.55,26.177153
19.4,94.79,25.730227
19.43,95.03,25.195408
19.46,95.27,24.286743
19.5,95.51,24.633974
19.53,95.75,24.466194
19.56,95.99,23.785172
19.59,96.23,23.437946
19.62,96.47,23.328772
19.65,96.71,24.20767
19.68,96.95,24.399944
19.71,97.19,24.657019
19.73,97.43,23.354195
19.76,97.68,23.421263
19.78,97.92,24.642363
19.81,98.16,24.385548
19.83,98.4,24.253979
19.86,98.64,23.37344
19.88,98.89,23.752993
19.9,99.13,24.098068
19.92,99.37,23.972391
19.95,99.62,23.727396
19.97,99.86,22.87452
19.98,100.1,22.55624
20,100.35,22.867641
20.02,100.59,22.518488
20.04,100.83,21.888342
20.06,101.08,22.790955
20.07,101.32,22.902426
20.09,101.57,23.23529
20.1,101.81,23.153902
20.12,102.05,21.92991
20.13,102.3,22.18877
20.14,102.54,23.118118
20.15,102.79,23.139872
20.16,103.03,23.51774
20.18,103.28,23.91829
20.19,103.52,23.824707
20.19,103.77,23.802925
20.2,104.01,24.145727
20.21,104.25,23.877918
20.22,104.5,23.813597
20.22,104.74,23.885742
20.23,104.99,23.974731
20.23,105.23,23.324286
20.24,105.48,23.648273
20.24,105.72,23.69974
20.24,105.97,24.36716
20.25,106.21,25.708963
20.25,106.46,26.823454
20.25,106.7,28.597271
20.25,106.95,29.988327
20.25,107.19,31.205078
20.25,107.44,32.41506
20.24,107.68,33.245884
20.24,107.93,34.001347
20.24,108.17,34.72616
20.23,108.42,35.515717
20.23,108.66,36.1816
20.22,108.91,36.747475
20.22,109.15,38.679085
20.21,109.4,39.451794
20.2,109.64,44.16235
20.19,109.89,43.613407
20.18,110.13,47.47004
20.17,110.38,39.81362
20.16,110.62,41.325848
20.15,110.87,35.446144
20.14,111.11,31.690546
20.13,111.36,30.407524
20.11,111.6,29.69245
20.1,111.84,29.055117
20.08,112.09,28.774473
20.07,112.33,28.703003
20.05,112.58,28.947111
20.03,112.82,29.190979
20.02,113.06,29.179316
20,113.31,28.962816
19.98,113.55,28.617477
19.96,113.79,28.219637
19.94,114.04,27.928913
19.92,114.28,27.683186
19.9,114.52,27.395248
19.87,114.77,27.037657
19.85,115.01,26.597536
19.83,115.25,26.132996
19.8,115.49,25.765352
19.78,115.74,25.354664
19.75,115.98,24.949614
19.73,116.22,24.619688
19.7,116.46,24.390295
19.67,116.7,24.207186
19.64,116.94,24.086706
19.61,117.18,23.935873
19.58,117.43,23.725924
19.55,117.67,23.59339
19.52,117.91,23.460348
19.49,118.15,23.333902
19.46,118.39,23.230734
19.42,118.63,23.120695
19.39,118.87,23.034906
19.35,119.11,22.9321
19.32,119.35,22.844728
19.28,119.58,22.826658
19.25,119.82,22.802052
19.21,120.06,22.802774
19.17,120.3,22.866283
19.13,120.54,23.100994
19.09,120.78,23.211094
19.05,121.01,23.284119
